frame_id,track_id_a,track_id_b,score_total,score_reid,score_pos,score_area,score_h,score_dist,score_rank,score_y,topk_rank_reid,num_valid_a,num_valid_b
83,4,8,0.619491,0.939643,0.55524,0.723618,0.845277,0.445511,0.505697,0.604783,3,11,12
83,40,32,0.489373,0.826627,0.592442,0.412002,0.453836,0.435401,0.40289,0.781994,3,11,12
84,7,7,0.789534,0.989961,0.7951,0.954697,0.984215,0.493867,0.955563,0.634637,1,11,12
84,45,17,0.693435,0.968259,0.620878,0.822862,0.907797,0.519984,0.553824,0.687933,1,11,12
84,11,14,0.684028,0.951293,0.581213,0.694813,0.930891,0.621852,0.529213,0.633213,5,11,12
84,25,26,0.67357,0.987206,0.488258,0.871532,0.714354,0.742012,0.293091,0.683425,1,11,12
84,4,8,0.623024,0.92955,0.556602,0.713641,0.87727,0.440124,0.505697,0.607507,4,11,12
84,40,32,0.505071,0.821904,0.584806,0.461303,0.491607,0.439228,0.40289,0.766722,5,11,12
85,11,14,0.733346,0.956556,0.688408,0.762245,0.88831,0.64917,0.738577,0.638239,4,10,12
85,25,26,0.718267,0.991629,0.515547,0.996395,0.730344,0.76991,0.346246,0.684849,1,10,12
85,45,17,0.678375,0.973324,0.698404,0.737963,0.918223,0.410786,0.702201,0.694606,1,10,12
85,4,8,0.654882,0.937385,0.63954,0.771917,0.816216,0.453667,0.667617,0.611463,3,10,12
85,7,7,0.641826,0.98961,0.636408,0.935011,0.91859,0.193452,0.634736,0.638079,1,10,12
85,40,32,0.529,0.842828,0.584902,0.561375,0.467705,0.473874,0.40289,0.766913,5,10,12
86,25,26,0.710915,0.988691,0.520889,0.981874,0.684896,0.780999,0.346246,0.695531,1,10,12
86,11,14,0.704335,0.959848,0.69212,0.684192,0.811904,0.651496,0.738577,0.645664,4,10,12
86,45,17,0.692803,0.976131,0.702181,0.814599,0.904668,0.412746,0.702201,0.702161,2,10,12
86,7,7,0.650806,0.989931,0.638887,0.970877,0.922634,0.193975,0.634736,0.643037,1,10,12
86,4,8,0.647188,0.945033,0.643948,0.737311,0.813445,0.446621,0.667617,0.620279,3,10,12
86,40,32,0.547284,0.856826,0.584774,0.628215,0.501296,0.466842,0.40289,0.766658,5,10,12
87,45,17,0.714274,0.977398,0.706118,0.873115,0.948936,0.410889,0.702201,0.710035,1,10,12
87,25,26,0.710631,0.979452,0.524671,0.942984,0.685019,0.805582,0.346246,0.703097,1,10,12
87,11,14,0.683771,0.96368,0.696666,0.625738,0.754551,0.65552,0.738577,0.654754,4,10,12
87,7,7,0.657115,0.989951,0.642492,0.983395,0.936244,0.193262,0.634736,0.650248,1,10,12
87,4,8,0.647815,0.948634,0.647243,0.727975,0.82671,0.441371,0.667617,0.626869,3,10,12
87,40,32,0.564151,0.883014,0.587303,0.69147,0.52433,0.461739,0.40289,0.771715,1,10,12
88,45,17,0.716191,0.977248,0.70989,0.898336,0.926789,0.410817,0.702201,0.717579,1,10,12
88,25,26,0.699789,0.96674,0.525873,0.819174,0.73125,0.822596,0.346246,0.7055,1,10,12
88,11,14,0.67077,0.968578,0.700364,0.584814,0.717469,0.660743,0.738577,0.662152,3,10,12
88,7,7,0.662596,0.990333,0.645045,0.991542,0.947659,0.195961,0.634736,0.655354,1,10,12
88,4,8,0.641632,0.949762,0.650679,0.712384,0.811951,0.43611,0.667617,0.63374,1,10,12
88,40,32,0.568791,0.902365,0.596596,0.729579,0.506821,0.45081,0.40289,0.790302,1,10,12
89,25,26,0.729787,0.952839,0.576029,0.969802,0.642804,0.822622,0.434598,0.717459,3,10,11
89,45,17,0.719116,0.976067,0.681927,0.968592,0.917975,0.412515,0.64118,0.722673,1,10,11
89,1,4,0.699817,0.98663,0.55059,0.827136,0.518356,0.952049,0.388896,0.712284,1,10,11
89,11,14,0.69348,0.973139,0.757333,0.57222,0.669403,0.720356,0.846482,0.668185,3,10,11
89,28,27,0.676463,0.966917,0.559188,0.791388,0.544464,0.854307,0.411112,0.707263,3,10,11
89,4,8,0.615651,0.955438,0.721887,0.589604,0.685503,0.431875,0.800737,0.643037,1,10,11
89,7,7,0.595717,0.990908,0.637191,0.867465,0.766945,0.183271,0.606531,0.667852,1,10,11
89,40,32,0.559433,0.919519,0.587029,0.703003,0.444636,0.497781,0.367879,0.806178,1,10,11
90,27,17,0.730097,0.740924,0.78528,0.511251,0.683147,0.865479,1.0,0.57056,1,10,10
90,11,14,0.720711,0.976933,0.835933,0.533016,0.615307,0.793878,1.0,0.671865,2,10,10
90,4,8,0.635544,0.959113,0.822644,0.542919,0.620718,0.459565,1.0,0.645288,1,10,10
90,25,27,0.601171,0.95994,0.545927,0.589973,0.769055,0.553163,0.573753,0.5181,1,10,10
90,7,7,0.523906,0.990871,0.626491,0.695963,0.614154,0.17044,0.573753,0.67923,1,10,10
90,28,13,0.50454,0.902005,0.681502,0.302507,0.439156,0.470727,0.573753,0.789251,5,10,10
91,27,17,0.722703,0.736671,0.737801,0.606196,0.69677,0.815517,0.894839,0.580763,2,10,11
91,11,14,0.696324,0.979779,0.763082,0.543249,0.682351,0.7365,0.846482,0.679682,2,10,11
91,4,8,0.620089,0.962695,0.725357,0.576086,0.685854,0.455306,0.800737,0.649977,1,10,11
91,40,32,0.587026,0.9415,0.57286,0.884523,0.551587,0.397213,0.367879,0.77784,1,10,11
91,25,27,0.58541,0.967877,0.480784,0.590441,0.853449,0.513429,0.434598,0.526971,1,10,11
91,7,7,0.550385,0.990525,0.646917,0.723999,0.666192,0.183704,0.606531,0.687304,1,10,11
91,28,13,0.49625,0.905982,0.664066,0.257586,0.544257,0.413834,0.542747,0.785385,5,10,11
91,15,21,0.471441,0.918068,0.449103,0.287789,0.891668,0.313456,0.485672,0.412534,1,10,11
92,27,17,0.71198,0.733171,0.739814,0.566485,0.670552,0.822549,0.894839,0.584789,3,10,11
92,11,14,0.699296,0.982409,0.767694,0.538481,0.687297,0.741787,0.846482,0.688907,2,10,11
92,4,8,0.624752,0.956869,0.728318,0.57412,0.723434,0.441319,0.800737,0.6559,1,10,11
92,40,32,0.61664,0.956961,0.57673,0.985496,0.593603,0.395857,0.367879,0.785581,1,10,11
92,25,27,0.598961,0.969701,0.484872,0.607434,0.908605,0.504193,0.434598,0.535146,1,10,11
92,7,7,0.550549,0.989738,0.650655,0.707963,0.675451,0.184547,0.606531,0.694779,1,10,11
92,28,13,0.502079,0.90735,0.664786,0.257436,0.572465,0.413695,0.542747,0.786824,4,10,11
92,15,21,0.465443,0.900823,0.451815,0.548276,0.607951,0.304249,0.485672,0.417959,1,10,11
93,27,17,0.720457,0.726922,0.743068,0.560053,0.712619,0.823395,0.894839,0.591297,3,10,11
93,11,14,0.697962,0.976232,0.76988,0.523154,0.688099,0.745014,0.846482,0.693278,2,10,11
93,4,8,0.623847,0.951557,0.73007,0.558775,0.743463,0.4315,0.800737,0.659402,3,10,11
93,28,21,0.620943,0.90163,0.773307,0.709809,0.328364,0.570606,0.67781,0.868804,5,10,11
93,40,32,0.613807,0.966373,0.580013,0.933034,0.632169,0.391047,0.367879,0.792146,1,10,11
93,25,27,0.604314,0.971807,0.488685,0.583998,0.958491,0.499106,0.434598,0.542771,1,10,11
93,7,7,0.542509,0.988077,0.654931,0.671536,0.663435,0.185158,0.606531,0.703331,1,10,11
94,27,23,0.776531,0.972784,0.776433,0.831185,0.754568,0.750515,0.776837,0.77603,1,10,12
94,45,17,0.741139,0.966659,0.733633,0.871809,0.947847,0.481745,0.702201,0.765065,1,10,12
94,11,14,0.727169,0.967806,0.778308,0.630535,0.791087,0.681747,0.859405,0.697212,3,10,12
94,4,8,0.673435,0.950139,0.808301,0.621167,0.802358,0.4233,0.950749,0.665854,2,10,12
94,40,32,0.619229,0.972145,0.61164,0.8815,0.591365,0.442329,0.40289,0.82039,1,10,12
94,28,21,0.60613,0.902855,0.824341,0.61899,0.350048,0.495213,0.776837,0.871846,5,10,12
94,7,7,0.595689,0.986515,0.672061,0.78917,0.751274,0.209517,0.634736,0.709385,1,10,12
94,25,27,0.556252,0.968214,0.548573,0.441234,0.847723,0.425841,0.545496,0.551651,1,10,12
95,45,17,0.804535,0.958788,0.738922,0.907237,0.966847,0.684381,0.702201,0.775642,1,10,12
95,7,7,0.785168,0.982866,0.85867,0.850884,0.805667,0.613294,1.0,0.71734,1,10,12
95,27,23,0.783798,0.972623,0.781896,0.830495,0.746193,0.779187,0.776837,0.786955,1,10,12
95,11,14,0.751624,0.972405,0.783746,0.63676,0.805526,0.755422,0.859405,0.708088,2,10,12
95,4,8,0.673678,0.950312,0.813804,0.644027,0.791339,0.407095,0.950749,0.67686,3,10,12
95,28,21,0.617401,0.902466,0.820693,0.554743,0.379112,0.573549,0.776837,0.864549,4,10,12
95,40,32,0.598053,0.973993,0.621066,0.907202,0.543202,0.362397,0.40289,0.839242,1,10,12
95,25,27,0.560449,0.960746,0.551504,0.412359,0.82748,0.477819,0.545496,0.557512,1,10,12
96,27,23,0.813655,0.971523,0.785184,0.953275,0.776473,0.771562,0.776837,0.793531,1,10,12
96,45,17,0.779949,0.960485,0.741772,0.992308,0.995411,0.49114,0.702201,0.781343,1,10,12
96,11,14,0.749579,0.974963,0.786735,0.674891,0.846892,0.679461,0.859405,0.714064,2,10,12
96,4,8,0.665721,0.94741,0.818227,0.631311,0.771657,0.394991,0.950749,0.685704,4,10,12
96,7,7,0.64064,0.980791,0.678795,0.903742,0.841466,0.216082,0.634736,0.722853,1,10,12
96,40,32,0.60977,0.974655,0.624854,0.895811,0.544259,0.41223,0.40289,0.846818,1,10,12
96,28,21,0.597975,0.907849,0.821737,0.560242,0.376195,0.492317,0.776837,0.866637,4,10,12
96,25,27,0.546209,0.950308,0.555358,0.405834,0.845091,0.406597,0.545496,0.56522,1,10,12
97,45,17,0.811191,0.960633,0.74484,0.958855,0.958397,0.668187,0.702201,0.787479,1,10,12
97,27,23,0.809671,0.971541,0.789867,0.960979,0.752675,0.761947,0.776837,0.802897,1,10,12
97,7,7,0.808102,0.976406,0.867003,0.912392,0.820429,0.632346,1.0,0.734007,2,10,12
97,11,14,0.757012,0.97429,0.788343,0.669981,0.831919,0.722848,0.859405,0.71728,2,10,12
97,4,8,0.66267,0.957758,0.822013,0.632361,0.766118,0.381076,0.950749,0.693278,2,10,12
97,28,21,0.615371,0.908957,0.820477,0.573111,0.360387,0.566018,0.776837,0.864117,3,10,12
97,40,32,0.593797,0.978871,0.627222,0.910579,0.534038,0.341385,0.40289,0.851553,1,10,12
97,25,27,0.57812,0.937519,0.559551,0.41473,0.922717,0.459152,0.545496,0.573607,1,10,12
98,7,7,0.820045,0.97807,0.869147,0.951401,0.833512,0.635443,1.0,0.738295,2,10,12
98,45,17,0.818724,0.972457,0.748395,0.96743,0.988239,0.662609,0.702201,0.794589,1,10,12
98,27,23,0.782795,0.973289,0.793592,0.855931,0.733921,0.748269,0.776837,0.810348,1,10,12
98,11,14,0.759254,0.975343,0.79134,0.678005,0.849571,0.707081,0.859405,0.723274,3,10,12
98,4,8,0.661153,0.956877,0.823488,0.632386,0.756266,0.380807,0.950749,0.696226,2,10,12
98,25,27,0.596034,0.942419,0.564001,0.454975,0.970032,0.454529,0.545496,0.582506,1,10,12
98,28,13,0.552077,0.883635,0.652563,0.230554,0.542404,0.676353,0.518629,0.786497,5,10,12
99,7,7,0.822092,0.979817,0.87152,0.9571,0.827373,0.640662,1.0,0.743041,2,10,12
99,27,23,0.820906,0.973783,0.793289,0.986609,0.811464,0.734561,0.776837,0.809741,1,10,12
99,45,17,0.813176,0.976491,0.750317,0.936049,0.993663,0.658492,0.702201,0.798433,1,10,12
99,11,14,0.748053,0.973248,0.792666,0.665994,0.82812,0.687188,0.859405,0.725927,3,10,12
99,4,8,0.668325,0.954261,0.825434,0.649296,0.781132,0.373351,0.950749,0.700119,4,10,12
99,15,27,0.64933,0.788295,0.68159,0.819368,0.695414,0.431267,0.950749,0.412431,3,10,12
99,25,21,0.565254,0.935409,0.559958,0.413035,0.56508,0.694585,0.468802,0.651114,1,10,12
99,28,13,0.551936,0.874736,0.651779,0.223945,0.538632,0.685191,0.518629,0.784928,5,10,12
100,7,7,0.841173,0.981279,0.874376,0.974936,0.819849,0.70474,1.0,0.748751,2,10,12
100,45,17,0.756357,0.97774,0.751015,0.866771,0.904379,0.557087,0.702201,0.79983,1,10,12
100,27,23,0.734023,0.971032,0.779245,0.98504,0.789142,0.425803,0.738577,0.819913,1,10,12
100,4,8,0.690751,0.953668,0.828213,0.640698,0.765548,0.478509,0.950749,0.705676,4,10,12
100,11,14,0.682869,0.972557,0.610596,0.657586,0.806748,0.705174,0.493086,0.728106,3,10,12
100,15,27,0.6566,0.775667,0.686803,0.693205,0.809695,0.462557,0.950749,0.422857,3,10,12
100,28,21,0.576255,0.917579,0.843918,0.791028,0.274725,0.270932,0.817078,0.870758,3,10,12
101,7,7,0.850298,0.985852,0.879489,0.999752,0.820461,0.713739,1.0,0.758977,2,10,12
101,45,17,0.742503,0.976081,0.752917,0.83706,0.878836,0.543212,0.702201,0.803633,1,10,12
101,27,27,0.704591,0.738058,0.46141,0.813958,0.980036,0.737194,0.346246,0.576574,4,10,12
101,4,8,0.701763,0.958037,0.830097,0.664739,0.793904,0.478003,0.950749,0.709444,3,10,12
101,11,14,0.692885,0.972224,0.614586,0.676628,0.818172,0.715279,0.493086,0.736086,3,10,12
101,28,21,0.581652,0.917316,0.843628,0.806268,0.275791,0.27988,0.817078,0.870179,2,10,12
101,25,23,0.559446,0.929344,0.5026,0.697333,0.77567,0.355742,0.139499,0.8657,1,10,12
102,7,7,0.844622,0.983841,0.881992,0.97602,0.821572,0.705627,1.0,0.763983,2,10,12
102,45,17,0.74193,0.97622,0.753118,0.834418,0.882659,0.539692,0.702201,0.804034,1,10,12
102,27,27,0.709394,0.742605,0.465858,0.85817,0.97504,0.718804,0.346246,0.58547,4,10,12
102,4,8,0.707915,0.962585,0.83125,0.676169,0.80351,0.484166,0.950749,0.711751,2,10,12
102,11,14,0.689217,0.97118,0.616644,0.671397,0.801048,0.715611,0.493086,0.740202,3,10,12
102,28,21,0.579198,0.920404,0.84157,0.77066,0.288242,0.291473,0.817078,0.866061,2,10,12
102,25,23,0.559306,0.938872,0.498334,0.672222,0.812444,0.351821,0.139499,0.85717,1,10,12
103,7,7,0.785998,0.98655,0.859233,0.998566,0.849479,0.462629,0.955563,0.762903,1,11,12
103,45,17,0.766535,0.97559,0.862399,0.856252,0.894399,0.458259,0.913101,0.811698,1,11,12
103,11,14,0.727703,0.96649,0.734114,0.673192,0.8296,0.68082,0.727471,0.740757,3,11,12
103,27,27,0.723131,0.775461,0.538123,0.877478,0.962413,0.667238,0.483225,0.593022,3,11,12
103,4,8,0.669134,0.961736,0.755532,0.647214,0.785609,0.472533,0.796703,0.714361,1,11,12
103,25,21,0.584917,0.935928,0.599583,0.396712,0.578416,0.72015,0.553824,0.645342,2,11,12
103,15,23,0.517983,0.979282,0.406503,0.934706,0.700173,0.194925,0.194687,0.61832,1,11,12
104,11,14,0.748017,0.967476,0.73541,0.701469,0.960786,0.632689,0.727471,0.74335,3,11,12
104,4,8,0.719339,0.964215,0.754642,0.686855,0.992002,0.47777,0.796703,0.71258,1,11,12
104,27,20,0.704147,0.958105,0.70888,0.775176,0.815704,0.551454,0.529213,0.888546,2,11,12
104,45,17,0.680626,0.975024,0.698825,0.802346,0.800503,0.46187,0.579578,0.818072,1,11,12
104,7,7,0.651506,0.988159,0.686084,0.909744,0.947919,0.159375,0.606531,0.765638,1,11,12
104,25,21,0.620681,0.926543,0.595421,0.261677,0.890928,0.727052,0.553824,0.637018,2,11,12
104,15,27,0.597411,0.808077,0.605695,0.5676,0.808562,0.440742,0.7613,0.45009,4,11,12
105,11,14,0.80667,0.974932,0.866271,0.660033,0.98887,0.694777,1.0,0.732542,2,11,11
105,27,27,0.734054,0.765476,0.609481,0.88669,0.944451,0.61803,0.606531,0.612431,3,11,11
105,45,17,0.728001,0.973995,0.714589,0.918786,0.902295,0.454714,0.606531,0.822646,1,11,11
105,7,7,0.657685,0.98411,0.688129,0.950306,0.933255,0.16051,0.606531,0.769727,1,11,11
105,4,8,0.639472,0.967708,0.659971,0.597675,0.878675,0.45285,0.606531,0.713411,1,11,11
105,25,21,0.621231,0.916123,0.620162,0.275691,0.799947,0.756187,0.606531,0.633793,2,11,11
105,15,23,0.49151,0.978167,0.3758,0.730563,0.845001,0.179468,0.135335,0.616265,1,11,11
106,7,7,0.880129,0.982906,0.884799,0.973653,0.975429,0.722532,1.0,0.769599,1,10,11
106,45,17,0.779632,0.972953,0.884029,0.897258,0.828922,0.499942,0.945959,0.822099,1,10,11
106,11,14,0.734189,0.973358,0.709622,0.703748,0.925649,0.639768,0.67781,0.741435,2,10,11
106,4,8,0.732131,0.969642,0.753618,0.668264,0.984869,0.550953,0.800737,0.706499,1,10,11
106,27,27,0.719408,0.796446,0.529926,0.986976,0.920015,0.610144,0.434598,0.625254,3,10,11
106,25,21,0.612312,0.922312,0.573052,0.319722,0.789187,0.75985,0.513417,0.632686,2,10,11
106,15,23,0.520547,0.981023,0.392896,0.791504,0.894297,0.183494,0.169013,0.616778,1,10,11
107,7,7,0.889911,0.984039,0.885152,0.997414,0.986615,0.73321,1.0,0.770303,1,10,11
107,45,17,0.790756,0.979496,0.881982,0.900359,0.882715,0.50179,0.945959,0.818004,1,10,11
107,4,8,0.73399,0.971505,0.75072,0.661643,0.990928,0.562894,0.800737,0.700702,1,10,11
107,11,14,0.732978,0.975,0.708329,0.701493,0.92333,0.640392,0.67781,0.738848,2,10,11
107,27,27,0.706771,0.792018,0.533563,0.970458,0.895048,0.58769,0.434598,0.632528,3,10,11
107,25,21,0.621451,0.910292,0.56983,0.240247,0.908624,0.768946,0.513417,0.626243,2,10,11
107,15,23,0.495616,0.977846,0.392076,0.712826,0.857205,0.177535,0.169013,0.615138,1,10,11
108,7,7,0.888594,0.983753,0.88605,0.993786,0.970389,0.742567,1.0,0.7721,1,10,11
108,45,17,0.827653,0.981977,0.883961,0.970891,0.99342,0.501617,0.945959,0.821962,1,10,11
108,11,14,0.731758,0.978592,0.705786,0.691192,0.92942,0.642443,0.67781,0.733762,2,10,11
108,4,8,0.731184,0.972802,0.749788,0.663462,0.967772,0.570044,0.800737,0.698838,1,10,11
108,27,27,0.709315,0.784094,0.537882,0.935387,0.964008,0.564711,0.434598,0.641167,3,10,11
108,25,21,0.630438,0.918538,0.568919,0.217424,0.956119,0.786429,0.513417,0.624422,2,10,11
109,7,7,0.885488,0.983281,0.886082,0.993077,0.946748,0.749578,1.0,0.772165,1,10,11
109,45,17,0.805802,0.984554,0.88171,0.896254,0.964975,0.49983,0.945959,0.81746,1,10,11
109,11,14,0.733921,0.981027,0.704932,0.647188,0.988509,0.640221,0.67781,0.732055,2,10,11
109,4,8,0.72962,0.971857,0.748366,0.661339,0.953821,0.578639,0.800737,0.695995,1,10,11
109,27,27,0.721517,0.838791,0.54291,0.991427,0.994925,0.536911,0.434598,0.651222,3,10,11
109,25,21,0.619359,0.908127,0.56556,0.179953,0.928856,0.798606,0.513417,0.617703,2,10,11
110,7,7,0.889316,0.983414,0.885729,0.975025,0.974627,0.75752,1.0,0.771458,1,10,11
110,45,17,0.769433,0.9837,0.881166,0.815797,0.863247,0.500865,0.945959,0.816372,1,10,11
110,4,8,0.737492,0.973352,0.743335,0.662048,0.991021,0.586845,0.800737,0.685932,1,10,11
110,11,14,0.726015,0.98145,0.69919,0.694202,0.916535,0.636604,0.67781,0.720571,1,10,11
110,27,27,0.706969,0.880584,0.547687,0.94297,0.998895,0.50762,0.434598,0.660775,3,10,11
110,25,21,0.623931,0.895083,0.563587,0.179575,0.931068,0.818186,0.513417,0.613758,2,10,11
110,15,23,0.504975,0.982522,0.388033,0.774928,0.870186,0.160561,0.169013,0.607052,1,10,11
111,7,7,0.875888,0.984992,0.884703,0.880415,0.983694,0.77368,1.0,0.769406,1,10,11
111,45,17,0.774473,0.980447,0.879674,0.803731,0.901892,0.501849,0.945959,0.813388,1,10,11
111,4,8,0.739042,0.974498,0.741371,0.663032,0.993513,0.593012,0.800737,0.682005,1,10,11
111,11,14,0.724061,0.982779,0.698891,0.696468,0.902682,0.638477,0.67781,0.719971,1,10,11
111,27,23,0.690695,0.967242,0.673545,0.876134,0.958333,0.352244,0.513417,0.833673,1,10,11
111,15,27,0.637528,0.886615,0.621138,0.877052,0.583702,0.511915,0.757465,0.484812,3,10,11
111,25,21,0.629253,0.902249,0.55978,0.180687,0.941507,0.835563,0.513417,0.606144,3,10,11
112,7,7,0.785948,0.980997,0.88266,0.615219,0.771783,0.798466,1.0,0.76532,1,11,12
112,4,8,0.727057,0.974244,0.718686,0.899564,0.758855,0.575332,0.7613,0.676072,1,11,12
112,11,14,0.706954,0.981034,0.705854,0.979747,0.646292,0.538788,0.695144,0.716564,1,11,12
112,27,26,0.69476,0.94678,0.812318,0.562787,0.748035,0.593137,0.727471,0.897165,3,11,12
112,45,17,0.687297,0.978186,0.881005,0.551321,0.695439,0.518375,0.955563,0.806446,1,11,12
112,15,27,0.68297,0.878589,0.642458,0.794263,0.812636,0.54692,0.796703,0.488213,4,11,12
112,1,13,0.609883,0.926388,0.736546,0.470676,0.657339,0.505957,0.579578,0.893514,4,11,12
112,40,30,0.605691,0.898916,0.690184,0.269982,0.931576,0.495258,0.606531,0.773837,5,11,12
112,28,21,0.567563,0.937651,0.667291,0.204061,0.939776,0.420975,0.553824,0.780758,3,11,12
113,7,7,0.779484,0.972635,0.880184,0.517597,0.749217,0.872228,1.0,0.760368,1,11,12
113,4,8,0.773973,0.969988,0.715829,0.898403,0.748013,0.7766,0.7613,0.670357,1,11,12
113,27,20,0.765401,0.951932,0.865561,0.654638,0.852887,0.643798,0.872525,0.858598,2,11,12
113,45,17,0.748061,0.980506,0.881374,0.64787,0.837605,0.56994,0.955563,0.807185,1,11,12
113,15,27,0.690774,0.865209,0.642641,0.840696,0.76253,0.580817,0.796703,0.488578,4,11,12
113,11,14,0.64122,0.97933,0.57528,0.956199,0.642527,0.480506,0.441233,0.709326,1,11,12
113,40,30,0.601613,0.896916,0.682249,0.293037,0.991314,0.423822,0.606531,0.757967,5,11,12
113,1,13,0.599591,0.923536,0.741819,0.433168,0.70226,0.451475,0.579578,0.90406,5,11,12
113,28,21,0.558274,0.93979,0.661103,0.174506,0.950554,0.407505,0.553824,0.768383,2,11,12
114,4,8,0.81354,0.964761,0.808108,0.951574,0.652225,0.839769,0.950749,0.665466,1,10,12
114,7,7,0.772786,0.967525,0.883552,0.422371,0.702939,0.953923,1.0,0.767105,1,10,12
114,27,20,0.772444,0.948673,0.796271,0.903434,0.696468,0.695077,0.738577,0.853966,2,10,12
114,15,27,0.760451,0.875913,0.719461,0.756692,0.819455,0.773641,0.950749,0.488172,4,10,12
114,45,17,0.700045,0.985995,0.853611,0.518916,0.664086,0.658724,0.903924,0.803298,1,10,12
114,1,13,0.590654,0.925151,0.718243,0.359407,0.782783,0.443323,0.518629,0.917856,5,10,12
114,11,14,0.586609,0.980528,0.598736,0.810454,0.571933,0.402297,0.493086,0.704385,1,10,12
114,28,21,0.576874,0.937603,0.614521,0.134569,0.780102,0.71543,0.468802,0.760241,3,10,12
114,40,32,0.574119,0.981711,0.635688,0.427187,0.917277,0.330942,0.445713,0.825664,1,10,12
115,4,8,0.798526,0.968591,0.728646,0.939523,0.716887,0.848871,0.800737,0.656555,1,10,11
115,7,7,0.797597,0.960073,0.88142,0.450663,0.801272,0.954851,1.0,0.76284,1,10,11
115,15,27,0.729035,0.885414,0.62404,0.920771,0.656712,0.780497,0.757465,0.490616,3,10,11
115,45,17,0.719345,0.988228,0.873928,0.584584,0.675142,0.646099,0.945959,0.801896,1,10,11
115,11,14,0.678136,0.979635,0.687424,0.939047,0.645194,0.482757,0.67781,0.697038,1,10,11
115,27,23,0.650853,0.952455,0.670194,0.708338,0.794199,0.463113,0.513417,0.826971,1,10,11
115,40,32,0.574503,0.980251,0.601244,0.452939,0.951714,0.33255,0.388896,0.813592,1,10,11
115,1,4,0.547525,0.93301,0.592314,0.375603,0.858615,0.373487,0.411112,0.773515,4,10,11
116,4,8,0.807083,0.965846,0.712575,0.916917,0.760638,0.888682,0.757465,0.667685,1,10,11
116,7,7,0.805104,0.955993,0.880342,0.42402,0.854013,0.965511,1.0,0.760684,2,10,11
116,27,20,0.744133,0.94023,0.849372,0.815246,0.565888,0.682503,0.846482,0.852262,2,10,11
116,45,17,0.713654,0.989865,0.872163,0.564457,0.675448,0.641664,0.945959,0.798367,1,10,11
116,11,14,0.607692,0.978994,0.54958,0.901971,0.656052,0.41494,0.411112,0.688048,1,10,11
116,1,13,0.60472,0.928255,0.749243,0.325251,0.814593,0.458065,0.542747,0.955739,5,10,11
116,40,32,0.5623,0.973267,0.597235,0.42519,0.923655,0.333998,0.388896,0.805574,1,10,11
116,15,23,0.479284,0.987418,0.372746,0.664109,0.770807,0.247361,0.169013,0.576478,1,10,11
117,4,8,0.827369,0.957946,0.765362,0.843397,0.887139,0.853539,0.800737,0.729986,1,10,11
117,7,7,0.780303,0.955593,0.879425,0.356659,0.775016,0.984675,1.0,0.758851,2,10,11
117,15,27,0.713218,0.858283,0.62706,0.721055,0.784145,0.770829,0.757465,0.496654,3,10,11
117,45,17,0.692002,0.988792,0.867769,0.518888,0.616833,0.644553,0.945959,0.789579,1,10,11
117,11,14,0.652255,0.97706,0.679453,0.854739,0.615646,0.481476,0.67781,0.681097,1,10,11
117,1,13,0.625772,0.932487,0.757668,0.293202,0.936714,0.458421,0.542747,0.972588,4,10,11
117,27,23,0.604592,0.960355,0.664216,0.597604,0.704844,0.446507,0.513417,0.815015,1,10,11
117,40,30,0.555381,0.893119,0.632594,0.403087,0.872895,0.315109,0.573753,0.691434,5,10,11
118,4,8,0.812744,0.948438,0.805948,0.687881,0.918853,0.837263,0.800737,0.811158,1,10,11
118,7,7,0.770139,0.963618,0.880152,0.337144,0.728645,0.995713,1.0,0.760305,2,10,11
118,15,27,0.725771,0.840998,0.628178,0.661892,0.950236,0.733934,0.757465,0.498891,3,10,11
118,45,17,0.693312,0.986038,0.868493,0.563922,0.585809,0.637574,0.945959,0.791026,1,10,11
118,11,14,0.663888,0.975847,0.678548,0.915607,0.60337,0.490403,0.67781,0.679286,1,10,11
118,1,13,0.625789,0.934715,0.763694,0.329633,0.89252,0.456263,0.542747,0.984641,5,10,11
118,27,23,0.57966,0.964278,0.662558,0.55336,0.644568,0.432718,0.513417,0.811698,1,10,11
118,40,32,0.529703,0.970757,0.587533,0.405489,0.775196,0.351718,0.388896,0.78617,1,10,11
119,4,8,0.847251,0.953376,0.940648,0.747058,0.803468,0.831676,0.950749,0.930546,1,10,12
119,27,20,0.762587,0.92418,0.801491,0.782049,0.827717,0.640448,0.738577,0.864405,4,10,12
119,15,27,0.752993,0.859809,0.726131,0.607485,0.998931,0.710257,0.950749,0.501513,4,10,12
119,7,7,0.703941,0.96877,0.87553,0.218336,0.550683,0.974805,1.0,0.751061,2,10,12
119,1,13,0.626096,0.936371,0.759232,0.258407,0.990379,0.442431,0.518629,0.999834,5,10,12
119,45,17,0.614312,0.980533,0.845538,0.38715,0.430421,0.619437,0.903924,0.787152,1,10,12
119,11,14,0.533621,0.97577,0.581332,0.675513,0.487184,0.390461,0.493086,0.669577,1,10,12
119,40,32,0.476009,0.966366,0.609871,0.281928,0.617247,0.330877,0.445713,0.77403,1,10,12
120,27,20,0.830145,0.91031,0.86771,0.927429,0.912914,0.63351,0.872525,0.862895,4,11,12
120,4,8,0.827184,0.955424,0.88065,0.840728,0.819849,0.747362,0.7613,1.0,1,11,12
120,15,27,0.703624,0.876979,0.649673,0.58824,0.980919,0.649627,0.796703,0.502642,4,11,12
