frame_id,track_id,pred_x1,pred_y1,pred_x2,pred_y2,pred_cx,pred_cy_bottom,vx,vy,vw,vh
2,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
2,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
2,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
2,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
2,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
2,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
2,12,0.0,599.15,103.59,719.61,51.79,719.61,0.0,0.0,0.0,0.0
2,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
2,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
2,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
2,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
2,17,653.8,252.57,668.99,264.47,661.39,264.47,0.0,0.0,0.0,0.0
2,18,633.44,253.62,646.7,263.35,640.07,263.35,0.0,0.0,0.0,0.0
2,19,645.79,239.5,658.1,247.38,651.94,247.38,0.0,0.0,0.0,0.0
2,20,655.63,249.65,670.07,260.94,662.85,260.94,0.0,0.0,0.0,0.0
3,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
3,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
3,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
3,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
3,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
3,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
3,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
3,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
3,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
3,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
3,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
3,12,0.0,599.15,103.59,719.61,51.79,719.61,0.0,0.0,0.0,0.0
3,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
3,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
3,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
3,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
3,17,653.8,252.57,668.99,264.47,661.39,264.47,0.0,0.0,0.0,0.0
3,18,633.44,253.62,646.7,263.35,640.07,263.35,0.0,0.0,0.0,0.0
3,19,645.79,239.5,658.1,247.38,651.94,247.38,0.0,0.0,0.0,0.0
3,20,655.63,249.65,670.07,260.94,662.85,260.94,0.0,0.0,0.0,0.0
4,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
4,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
4,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
4,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
4,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
4,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
4,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
4,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
4,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
4,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
4,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
4,12,0.0,599.15,103.59,719.61,51.79,719.61,0.0,0.0,0.0,0.0
4,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
4,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
4,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
4,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
4,17,653.8,252.57,668.99,264.47,661.39,264.47,0.0,0.0,0.0,0.0
4,18,633.44,253.62,646.7,263.35,640.07,263.35,0.0,0.0,0.0,0.0
4,20,655.63,249.65,670.07,260.94,662.85,260.94,0.0,0.0,0.0,0.0
5,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
5,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
5,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
5,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
5,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
5,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
5,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
5,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
5,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
5,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
5,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
5,12,0.0,599.15,103.59,719.61,51.79,719.61,0.0,0.0,0.0,0.0
5,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
5,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
5,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
5,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
5,18,633.44,253.62,646.7,263.35,640.07,263.35,0.0,0.0,0.0,0.0
5,20,655.63,249.65,670.07,260.94,662.85,260.94,0.0,0.0,0.0,0.0
6,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
6,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
6,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
6,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
6,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
6,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
6,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
6,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
6,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
6,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
6,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
6,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
6,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
6,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
6,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
6,18,633.44,253.62,646.7,263.35,640.07,263.35,0.0,0.0,0.0,0.0
6,20,655.63,249.65,670.07,260.94,662.85,260.94,0.0,0.0,0.0,0.0
6,23,619.94,241.75,630.36,249.68,625.15,249.68,0.0,0.0,0.0,0.0
7,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
7,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
7,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
7,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
7,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
7,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
7,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
7,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
7,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
7,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
7,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
7,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
7,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
7,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
7,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
7,18,633.44,253.62,646.7,263.35,640.07,263.35,0.0,0.0,0.0,0.0
7,20,655.63,249.65,670.07,260.94,662.85,260.94,0.0,0.0,0.0,0.0
7,23,619.94,241.75,630.36,249.68,625.15,249.68,0.0,0.0,0.0,0.0
7,25,203.12,663.56,405.57,718.52,304.34,718.52,0.0,0.0,0.0,0.0
8,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
8,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
8,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
8,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
8,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
8,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
8,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
8,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
8,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
8,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
8,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
8,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
8,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
8,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
8,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
8,18,633.44,253.62,646.7,263.35,640.07,263.35,0.0,0.0,0.0,0.0
8,20,655.63,249.65,670.07,260.94,662.85,260.94,0.0,0.0,0.0,0.0
8,23,619.94,241.75,630.36,249.68,625.15,249.68,0.0,0.0,0.0,0.0
8,25,203.12,663.56,405.57,718.52,304.34,718.52,0.0,0.0,0.0,0.0
9,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
9,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
9,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
9,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
9,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
9,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
9,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
9,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
9,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
9,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
9,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
9,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
9,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
9,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
9,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
9,23,619.94,241.75,630.36,249.68,625.15,249.68,0.0,0.0,0.0,0.0
9,25,203.12,663.56,405.57,718.52,304.34,718.52,0.0,0.0,0.0,0.0
10,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
10,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
10,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
10,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
10,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
10,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
10,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
10,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
10,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
10,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
10,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
10,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
10,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
10,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
10,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
10,23,619.94,241.75,630.36,249.68,625.15,249.68,0.0,0.0,0.0,0.0
10,25,203.12,663.56,405.57,718.52,304.34,718.52,0.0,0.0,0.0,0.0
10,27,371.21,275.92,402.73,297.17,386.97,297.17,0.0,0.0,0.0,0.0
11,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
11,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
11,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
11,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
11,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
11,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
11,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
11,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
11,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
11,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
11,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
11,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
11,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
11,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
11,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
11,23,619.94,241.75,630.36,249.68,625.15,249.68,0.0,0.0,0.0,0.0
11,25,203.12,663.56,405.57,718.52,304.34,718.52,0.0,0.0,0.0,0.0
11,27,371.21,275.92,402.73,297.17,386.97,297.17,0.0,0.0,0.0,0.0
11,18,633.44,253.62,646.7,263.35,640.07,263.35,0.0,0.0,0.0,0.0
12,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
12,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
12,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
12,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
12,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
12,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
12,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
12,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
12,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
12,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
12,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
12,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
12,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
12,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
12,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
12,23,619.94,241.75,630.36,249.68,625.15,249.68,0.0,0.0,0.0,0.0
12,25,203.12,663.56,405.57,718.52,304.34,718.52,0.0,0.0,0.0,0.0
12,27,371.21,275.92,402.73,297.17,386.97,297.17,0.0,0.0,0.0,0.0
12,18,633.44,253.62,646.7,263.35,640.07,263.35,0.0,0.0,0.0,0.0
12,20,655.63,249.65,670.07,260.94,662.85,260.94,0.0,0.0,0.0,0.0
13,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
13,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
13,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
13,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
13,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
13,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
13,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
13,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
13,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
13,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
13,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
13,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
13,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
13,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
13,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
13,23,619.94,241.75,630.36,249.68,625.15,249.68,0.0,0.0,0.0,0.0
13,25,203.12,663.56,405.57,718.52,304.34,718.52,0.0,0.0,0.0,0.0
13,27,371.21,275.92,402.73,297.17,386.97,297.17,0.0,0.0,0.0,0.0
13,18,633.44,253.62,646.7,263.35,640.07,263.35,0.0,0.0,0.0,0.0
13,20,655.63,249.65,670.07,260.94,662.85,260.94,0.0,0.0,0.0,0.0
14,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
14,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
14,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
14,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
14,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
14,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
14,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
14,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
14,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
14,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
14,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
14,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
14,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
14,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
14,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
14,23,619.94,241.75,630.36,249.68,625.15,249.68,0.0,0.0,0.0,0.0
14,25,203.12,663.56,405.57,718.52,304.34,718.52,0.0,0.0,0.0,0.0
14,27,371.21,275.92,402.73,297.17,386.97,297.17,0.0,0.0,0.0,0.0
14,18,633.44,253.62,646.7,263.35,640.07,263.35,0.0,0.0,0.0,0.0
14,28,480.58,656.61,630.33,720.0,555.45,720.0,0.0,0.0,0.0,0.0
15,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
15,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
15,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
15,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
15,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
15,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
15,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
15,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
15,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
15,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
15,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
15,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
15,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
15,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
15,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
15,23,619.94,241.75,630.36,249.68,625.15,249.68,0.0,0.0,0.0,0.0
15,25,203.12,663.56,405.57,718.52,304.34,718.52,0.0,0.0,0.0,0.0
15,27,371.21,275.92,402.73,297.17,386.97,297.17,0.0,0.0,0.0,0.0
15,18,633.44,253.62,646.7,263.35,640.07,263.35,0.0,0.0,0.0,0.0
15,28,480.58,656.61,630.33,720.0,555.45,720.0,0.0,0.0,0.0,0.0
16,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
16,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
16,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
16,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
16,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
16,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
16,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
16,8,37.88,347.11,144.02,398.62,90.95,398.62,0.0,0.0,0.0,0.0
16,9,648.22,310.53,678.29,335.32,663.26,335.32,0.0,0.0,0.0,0.0
16,10,591.51,324.18,626.64,354.4,609.08,354.4,0.0,0.0,0.0,0.0
16,11,459.52,299.1,497.89,326.47,478.71,326.47,0.0,0.0,0.0,0.0
16,13,606.37,284.95,633.02,305.58,619.7,305.58,0.0,0.0,0.0,0.0
16,14,656.82,275.14,675.66,290.52,666.24,290.52,0.0,0.0,0.0,0.0
16,15,453.59,267.91,496.4,290.98,475.0,290.98,0.0,0.0,0.0,0.0
16,16,585.55,250.86,607.66,269.39,596.61,269.39,0.0,0.0,0.0,0.0
16,23,619.94,241.75,630.36,249.68,625.15,249.68,0.0,0.0,0.0,0.0
16,25,203.12,663.56,405.57,718.52,304.34,718.52,0.0,0.0,0.0,0.0
16,27,371.21,275.92,402.73,297.17,386.97,297.17,0.0,0.0,0.0,0.0
16,18,633.44,253.62,646.7,263.35,640.07,263.35,0.0,0.0,0.0,0.0
16,28,480.58,656.61,630.33,720.0,555.45,720.0,0.0,0.0,0.0,0.0
16,20,655.63,249.65,670.07,260.94,662.85,260.94,0.0,0.0,0.0,0.0
17,1,895.26,503.13,1049.33,592.52,972.29,592.52,0.0,0.0,0.0,0.0
17,2,414.63,352.36,479.72,400.46,447.18,400.46,0.0,0.0,0.0,0.0
17,3,194.34,395.63,305.53,462.79,249.94,462.79,0.0,0.0,0.0,0.0
17,4,501.4,310.25,541.5,341.2,521.45,341.2,0.0,0.0,0.0,0.0
17,5,691.21,353.79,744.56,396.27,717.88,396.27,0.0,0.0,0.0,0.0
17,6,179.92,363.59,272.47,418.39,226.19,418.39,0.0,0.0,0.0,0.0
17,7,200.31,315.64,256.49,350.98,228.4,350.98,0.0,0.0,0.0,0.0
