frame_id,track_id,pred_x1,pred_y1,pred_x2,pred_y2,pred_cx,pred_cy_bottom,vx,vy,vw,vh
4,5,346.58,426.11,429.18,499.28,387.88,499.28,0.0,0.0,0.0,0.0
4,6,712.42,371.36,779.27,408.58,745.85,408.58,0.0,0.0,0.0,0.0
4,7,179.24,339.61,229.04,377.12,204.14,377.12,0.0,0.0,0.0,0.0
4,8,475.39,329.5,510.85,359.15,493.12,359.15,0.0,0.0,0.0,0.0
4,9,571.39,339.61,612.22,370.2,591.8,370.2,0.0,0.0,0.0,0.0
4,10,600.89,324.79,634.74,348.45,617.81,348.45,0.0,0.0,0.0,0.0
4,11,522.88,298.44,547.3,318.59,535.09,318.59,0.0,0.0,0.0,0.0
4,12,1200.33,478.52,1279.73,548.66,1240.03,548.66,0.0,0.0,0.0,0.0
4,13,988.18,360.79,1086.01,396.83,1037.1,396.83,0.0,0.0,0.0,0.0
4,14,412.03,316.76,442.76,344.44,427.39,344.44,0.0,0.0,0.0,0.0
4,15,549.26,288.77,566.75,302.25,558.0,302.25,0.0,0.0,0.0,0.0
4,17,246.07,311.35,282.72,333.35,264.39,333.35,0.0,0.0,0.0,0.0
4,18,531.11,277.17,546.23,289.51,538.67,289.51,0.0,0.0,0.0,0.0
4,19,457.26,269.03,470.93,281.58,464.1,281.58,0.0,0.0,0.0,0.0
4,20,351.41,281.91,384.49,306.41,367.95,306.41,0.0,0.0,0.0,0.0
4,21,958.03,356.19,1029.62,384.14,993.82,384.14,0.0,0.0,0.0,0.0
4,22,510.87,263.6,524.21,274.86,517.54,274.86,0.0,0.0,0.0,0.0
4,23,269.75,294.64,296.72,315.14,283.23,315.14,0.0,0.0,0.0,0.0
4,24,445.8,263.76,458.13,277.07,451.97,277.07,0.0,0.0,0.0,0.0
4,25,495.06,265.73,506.79,274.67,500.93,274.67,0.0,0.0,0.0,0.0
5,1,480.08,374.7,534.5,425.95,507.29,425.95,0.0,0.0,0.0,0.0
5,2,271.05,393.04,343.2,453.83,307.13,453.83,0.0,0.0,0.0,0.0
5,3,78.39,378.12,165.26,434.6,121.82,434.6,0.0,0.0,0.0,0.0
5,4,1081.54,502.81,1270.52,582.81,1176.03,582.81,0.0,0.0,0.0,0.0
5,5,346.58,426.11,429.18,499.28,387.88,499.28,0.0,0.0,0.0,0.0
5,6,712.42,371.36,779.27,408.58,745.85,408.58,0.0,0.0,0.0,0.0
5,7,179.24,339.61,229.04,377.12,204.14,377.12,0.0,0.0,0.0,0.0
5,8,475.39,329.5,510.85,359.15,493.12,359.15,0.0,0.0,0.0,0.0
5,9,571.39,339.61,612.22,370.2,591.8,370.2,0.0,0.0,0.0,0.0
5,10,600.89,324.79,634.74,348.45,617.81,348.45,0.0,0.0,0.0,0.0
5,11,522.88,298.44,547.3,318.59,535.09,318.59,0.0,0.0,0.0,0.0
5,12,1200.33,478.52,1279.73,548.66,1240.03,548.66,0.0,0.0,0.0,0.0
5,13,988.18,360.79,1086.01,396.83,1037.1,396.83,0.0,0.0,0.0,0.0
5,14,412.03,316.76,442.76,344.44,427.39,344.44,0.0,0.0,0.0,0.0
5,15,549.26,288.77,566.75,302.25,558.0,302.25,0.0,0.0,0.0,0.0
5,17,246.07,311.35,282.72,333.35,264.39,333.35,0.0,0.0,0.0,0.0
5,18,531.11,277.17,546.23,289.51,538.67,289.51,0.0,0.0,0.0,0.0
5,19,457.26,269.03,470.93,281.58,464.1,281.58,0.0,0.0,0.0,0.0
5,20,351.41,281.91,384.49,306.41,367.95,306.41,0.0,0.0,0.0,0.0
5,21,958.03,356.19,1029.62,384.14,993.82,384.14,0.0,0.0,0.0,0.0
5,22,510.87,263.6,524.21,274.86,517.54,274.86,0.0,0.0,0.0,0.0
5,23,269.75,294.64,296.72,315.14,283.23,315.14,0.0,0.0,0.0,0.0
5,24,445.8,263.76,458.13,277.07,451.97,277.07,0.0,0.0,0.0,0.0
5,25,495.06,265.73,506.79,274.67,500.93,274.67,0.0,0.0,0.0,0.0
6,1,480.08,374.7,534.5,425.95,507.29,425.95,0.0,0.0,0.0,0.0
6,2,271.05,393.04,343.2,453.83,307.13,453.83,0.0,0.0,0.0,0.0
6,3,78.39,378.12,165.26,434.6,121.82,434.6,0.0,0.0,0.0,0.0
6,4,1081.54,502.81,1270.52,582.81,1176.03,582.81,0.0,0.0,0.0,0.0
6,5,346.58,426.11,429.18,499.28,387.88,499.28,0.0,0.0,0.0,0.0
6,6,712.42,371.36,779.27,408.58,745.85,408.58,0.0,0.0,0.0,0.0
6,7,179.24,339.61,229.04,377.12,204.14,377.12,0.0,0.0,0.0,0.0
6,8,475.39,329.5,510.85,359.15,493.12,359.15,0.0,0.0,0.0,0.0
6,9,571.39,339.61,612.22,370.2,591.8,370.2,0.0,0.0,0.0,0.0
6,10,600.89,324.79,634.74,348.45,617.81,348.45,0.0,0.0,0.0,0.0
6,11,522.88,298.44,547.3,318.59,535.09,318.59,0.0,0.0,0.0,0.0
6,12,1200.33,478.52,1279.73,548.66,1240.03,548.66,0.0,0.0,0.0,0.0
6,13,988.18,360.79,1086.01,396.83,1037.1,396.83,0.0,0.0,0.0,0.0
6,14,412.03,316.76,442.76,344.44,427.39,344.44,0.0,0.0,0.0,0.0
6,15,549.26,288.77,566.75,302.25,558.0,302.25,0.0,0.0,0.0,0.0
6,17,246.07,311.35,282.72,333.35,264.39,333.35,0.0,0.0,0.0,0.0
6,18,531.11,277.17,546.23,289.51,538.67,289.51,0.0,0.0,0.0,0.0
6,19,457.26,269.03,470.93,281.58,464.1,281.58,0.0,0.0,0.0,0.0
6,20,351.41,281.91,384.49,306.41,367.95,306.41,0.0,0.0,0.0,0.0
6,21,958.03,356.19,1029.62,384.14,993.82,384.14,0.0,0.0,0.0,0.0
6,22,510.87,263.6,524.21,274.86,517.54,274.86,0.0,0.0,0.0,0.0
6,23,269.75,294.64,296.72,315.14,283.23,315.14,0.0,0.0,0.0,0.0
6,24,445.8,263.76,458.13,277.07,451.97,277.07,0.0,0.0,0.0,0.0
6,25,495.06,265.73,506.79,274.67,500.93,274.67,0.0,0.0,0.0,0.0
7,1,480.08,374.7,534.5,425.95,507.29,425.95,0.0,0.0,0.0,0.0
7,2,271.05,393.04,343.2,453.83,307.13,453.83,0.0,0.0,0.0,0.0
7,3,78.39,378.12,165.26,434.6,121.82,434.6,0.0,0.0,0.0,0.0
7,4,1081.54,502.81,1270.52,582.81,1176.03,582.81,0.0,0.0,0.0,0.0
7,5,346.58,426.11,429.18,499.28,387.88,499.28,0.0,0.0,0.0,0.0
7,6,712.42,371.36,779.27,408.58,745.85,408.58,0.0,0.0,0.0,0.0
7,7,179.24,339.61,229.04,377.12,204.14,377.12,0.0,0.0,0.0,0.0
7,8,475.39,329.5,510.85,359.15,493.12,359.15,0.0,0.0,0.0,0.0
7,9,571.39,339.61,612.22,370.2,591.8,370.2,0.0,0.0,0.0,0.0
7,10,600.89,324.79,634.74,348.45,617.81,348.45,0.0,0.0,0.0,0.0
7,11,522.88,298.44,547.3,318.59,535.09,318.59,0.0,0.0,0.0,0.0
7,12,1200.33,478.52,1279.73,548.66,1240.03,548.66,0.0,0.0,0.0,0.0
7,13,988.18,360.79,1086.01,396.83,1037.1,396.83,0.0,0.0,0.0,0.0
7,14,412.03,316.76,442.76,344.44,427.39,344.44,0.0,0.0,0.0,0.0
7,15,549.26,288.77,566.75,302.25,558.0,302.25,0.0,0.0,0.0,0.0
7,17,246.07,311.35,282.72,333.35,264.39,333.35,0.0,0.0,0.0,0.0
7,18,531.11,277.17,546.23,289.51,538.67,289.51,0.0,0.0,0.0,0.0
7,19,457.26,269.03,470.93,281.58,464.1,281.58,0.0,0.0,0.0,0.0
7,20,351.41,281.91,384.49,306.41,367.95,306.41,0.0,0.0,0.0,0.0
7,21,958.03,356.19,1029.62,384.14,993.82,384.14,0.0,0.0,0.0,0.0
7,22,510.87,263.6,524.21,274.86,517.54,274.86,0.0,0.0,0.0,0.0
7,23,269.75,294.64,296.72,315.14,283.23,315.14,0.0,0.0,0.0,0.0
7,24,445.8,263.76,458.13,277.07,451.97,277.07,0.0,0.0,0.0,0.0
7,25,495.06,265.73,506.79,274.67,500.93,274.67,0.0,0.0,0.0,0.0
8,1,480.08,374.7,534.5,425.95,507.29,425.95,0.0,0.0,0.0,0.0
8,2,271.05,393.04,343.2,453.83,307.13,453.83,0.0,0.0,0.0,0.0
8,3,78.39,378.12,165.26,434.6,121.82,434.6,0.0,0.0,0.0,0.0
8,4,1081.54,502.81,1270.52,582.81,1176.03,582.81,0.0,0.0,0.0,0.0
8,5,346.58,426.11,429.18,499.28,387.88,499.28,0.0,0.0,0.0,0.0
8,6,712.42,371.36,779.27,408.58,745.85,408.58,0.0,0.0,0.0,0.0
8,7,179.24,339.61,229.04,377.12,204.14,377.12,0.0,0.0,0.0,0.0
8,8,475.39,329.5,510.85,359.15,493.12,359.15,0.0,0.0,0.0,0.0
8,9,571.39,339.61,612.22,370.2,591.8,370.2,0.0,0.0,0.0,0.0
8,10,600.89,324.79,634.74,348.45,617.81,348.45,0.0,0.0,0.0,0.0
8,11,522.88,298.44,547.3,318.59,535.09,318.59,0.0,0.0,0.0,0.0
8,12,1200.33,478.52,1279.73,548.66,1240.03,548.66,0.0,0.0,0.0,0.0
8,13,988.18,360.79,1086.01,396.83,1037.1,396.83,0.0,0.0,0.0,0.0
8,14,412.03,316.76,442.76,344.44,427.39,344.44,0.0,0.0,0.0,0.0
8,15,549.26,288.77,566.75,302.25,558.0,302.25,0.0,0.0,0.0,0.0
8,17,246.07,311.35,282.72,333.35,264.39,333.35,0.0,0.0,0.0,0.0
8,18,531.11,277.17,546.23,289.51,538.67,289.51,0.0,0.0,0.0,0.0
8,19,457.26,269.03,470.93,281.58,464.1,281.58,0.0,0.0,0.0,0.0
8,20,351.41,281.91,384.49,306.41,367.95,306.41,0.0,0.0,0.0,0.0
8,21,958.03,356.19,1029.62,384.14,993.82,384.14,0.0,0.0,0.0,0.0
8,22,510.87,263.6,524.21,274.86,517.54,274.86,0.0,0.0,0.0,0.0
8,23,269.75,294.64,296.72,315.14,283.23,315.14,0.0,0.0,0.0,0.0
8,24,445.8,263.76,458.13,277.07,451.97,277.07,0.0,0.0,0.0,0.0
8,25,495.06,265.73,506.79,274.67,500.93,274.67,0.0,0.0,0.0,0.0
9,1,480.08,374.7,534.5,425.95,507.29,425.95,0.0,0.0,0.0,0.0
9,2,271.05,393.04,343.2,453.83,307.13,453.83,0.0,0.0,0.0,0.0
9,3,78.39,378.12,165.26,434.6,121.82,434.6,0.0,0.0,0.0,0.0
9,4,1081.54,502.81,1270.52,582.81,1176.03,582.81,0.0,0.0,0.0,0.0
9,5,346.58,426.11,429.18,499.28,387.88,499.28,0.0,0.0,0.0,0.0
9,6,712.42,371.36,779.27,408.58,745.85,408.58,0.0,0.0,0.0,0.0
9,7,179.24,339.61,229.04,377.12,204.14,377.12,0.0,0.0,0.0,0.0
9,8,475.39,329.5,510.85,359.15,493.12,359.15,0.0,0.0,0.0,0.0
9,9,571.39,339.61,612.22,370.2,591.8,370.2,0.0,0.0,0.0,0.0
9,10,600.89,324.79,634.74,348.45,617.81,348.45,0.0,0.0,0.0,0.0
9,11,522.88,298.44,547.3,318.59,535.09,318.59,0.0,0.0,0.0,0.0
9,12,1200.33,478.52,1279.73,548.66,1240.03,548.66,0.0,0.0,0.0,0.0
9,13,988.18,360.79,1086.01,396.83,1037.1,396.83,0.0,0.0,0.0,0.0
9,14,412.03,316.76,442.76,344.44,427.39,344.44,0.0,0.0,0.0,0.0
9,15,549.26,288.77,566.75,302.25,558.0,302.25,0.0,0.0,0.0,0.0
9,17,246.07,311.35,282.72,333.35,264.39,333.35,0.0,0.0,0.0,0.0
9,18,531.11,277.17,546.23,289.51,538.67,289.51,0.0,0.0,0.0,0.0
9,19,457.26,269.03,470.93,281.58,464.1,281.58,0.0,0.0,0.0,0.0
9,20,351.41,281.91,384.49,306.41,367.95,306.41,0.0,0.0,0.0,0.0
9,21,958.03,356.19,1029.62,384.14,993.82,384.14,0.0,0.0,0.0,0.0
9,22,510.87,263.6,524.21,274.86,517.54,274.86,0.0,0.0,0.0,0.0
9,23,269.75,294.64,296.72,315.14,283.23,315.14,0.0,0.0,0.0,0.0
9,24,445.8,263.76,458.13,277.07,451.97,277.07,0.0,0.0,0.0,0.0
9,25,495.06,265.73,506.79,274.67,500.93,274.67,0.0,0.0,0.0,0.0
10,1,480.08,374.7,534.5,425.95,507.29,425.95,0.0,0.0,0.0,0.0
10,2,271.05,393.04,343.2,453.83,307.13,453.83,0.0,0.0,0.0,0.0
10,3,78.39,378.12,165.26,434.6,121.82,434.6,0.0,0.0,0.0,0.0
10,4,1081.54,502.81,1270.52,582.81,1176.03,582.81,0.0,0.0,0.0,0.0
10,5,346.58,426.11,429.18,499.28,387.88,499.28,0.0,0.0,0.0,0.0
10,6,712.42,371.36,779.27,408.58,745.85,408.58,0.0,0.0,0.0,0.0
10,7,179.24,339.61,229.04,377.12,204.14,377.12,0.0,0.0,0.0,0.0
10,8,475.39,329.5,510.85,359.15,493.12,359.15,0.0,0.0,0.0,0.0
10,9,571.39,339.61,612.22,370.2,591.8,370.2,0.0,0.0,0.0,0.0
10,10,600.89,324.79,634.74,348.45,617.81,348.45,0.0,0.0,0.0,0.0
10,11,522.88,298.44,547.3,318.59,535.09,318.59,0.0,0.0,0.0,0.0
10,12,1200.33,478.52,1279.73,548.66,1240.03,548.66,0.0,0.0,0.0,0.0
10,13,988.18,360.79,1086.01,396.83,1037.1,396.83,0.0,0.0,0.0,0.0
10,14,412.03,316.76,442.76,344.44,427.39,344.44,0.0,0.0,0.0,0.0
10,15,549.26,288.77,566.75,302.25,558.0,302.25,0.0,0.0,0.0,0.0
10,17,246.07,311.35,282.72,333.35,264.39,333.35,0.0,0.0,0.0,0.0
10,18,531.11,277.17,546.23,289.51,538.67,289.51,0.0,0.0,0.0,0.0
10,19,457.26,269.03,470.93,281.58,464.1,281.58,0.0,0.0,0.0,0.0
10,20,351.41,281.91,384.49,306.41,367.95,306.41,0.0,0.0,0.0,0.0
10,21,958.03,356.19,1029.62,384.14,993.82,384.14,0.0,0.0,0.0,0.0
10,22,510.87,263.6,524.21,274.86,517.54,274.86,0.0,0.0,0.0,0.0
10,23,269.75,294.64,296.72,315.14,283.23,315.14,0.0,0.0,0.0,0.0
10,24,445.8,263.76,458.13,277.07,451.97,277.07,0.0,0.0,0.0,0.0
10,25,495.06,265.73,506.79,274.67,500.93,274.67,0.0,0.0,0.0,0.0
10,26,772.82,639.23,980.39,719.67,876.6,719.67,0.0,0.0,0.0,0.0
11,1,480.08,374.7,534.5,425.95,507.29,425.95,0.0,0.0,0.0,0.0
11,2,271.05,393.04,343.2,453.83,307.13,453.83,0.0,0.0,0.0,0.0
11,3,78.39,378.12,165.26,434.6,121.82,434.6,0.0,0.0,0.0,0.0
11,4,1081.54,502.81,1270.52,582.81,1176.03,582.81,0.0,0.0,0.0,0.0
11,5,346.58,426.11,429.18,499.28,387.88,499.28,0.0,0.0,0.0,0.0
11,6,712.42,371.36,779.27,408.58,745.85,408.58,0.0,0.0,0.0,0.0
11,7,179.24,339.61,229.04,377.12,204.14,377.12,0.0,0.0,0.0,0.0
11,8,475.39,329.5,510.85,359.15,493.12,359.15,0.0,0.0,0.0,0.0
11,9,571.39,339.61,612.22,370.2,591.8,370.2,0.0,0.0,0.0,0.0
11,10,600.89,324.79,634.74,348.45,617.81,348.45,0.0,0.0,0.0,0.0
11,11,522.88,298.44,547.3,318.59,535.09,318.59,0.0,0.0,0.0,0.0
11,12,1200.33,478.52,1279.73,548.66,1240.03,548.66,0.0,0.0,0.0,0.0
11,13,988.18,360.79,1086.01,396.83,1037.1,396.83,0.0,0.0,0.0,0.0
11,14,412.03,316.76,442.76,344.44,427.39,344.44,0.0,0.0,0.0,0.0
11,15,549.26,288.77,566.75,302.25,558.0,302.25,0.0,0.0,0.0,0.0
11,17,246.07,311.35,282.72,333.35,264.39,333.35,0.0,0.0,0.0,0.0
11,18,531.11,277.17,546.23,289.51,538.67,289.51,0.0,0.0,0.0,0.0
11,19,457.26,269.03,470.93,281.58,464.1,281.58,0.0,0.0,0.0,0.0
11,20,351.41,281.91,384.49,306.41,367.95,306.41,0.0,0.0,0.0,0.0
11,21,958.03,356.19,1029.62,384.14,993.82,384.14,0.0,0.0,0.0,0.0
11,22,510.87,263.6,524.21,274.86,517.54,274.86,0.0,0.0,0.0,0.0
11,23,269.75,294.64,296.72,315.14,283.23,315.14,0.0,0.0,0.0,0.0
11,24,445.8,263.76,458.13,277.07,451.97,277.07,0.0,0.0,0.0,0.0
11,25,495.06,265.73,506.79,274.67,500.93,274.67,0.0,0.0,0.0,0.0
11,26,772.82,639.23,980.39,719.67,876.6,719.67,0.0,0.0,0.0,0.0
12,1,480.08,374.7,534.5,425.95,507.29,425.95,0.0,0.0,0.0,0.0
12,2,271.05,393.04,343.2,453.83,307.13,453.83,0.0,0.0,0.0,0.0
12,3,78.39,378.12,165.26,434.6,121.82,434.6,0.0,0.0,0.0,0.0
12,4,1081.54,502.81,1270.52,582.81,1176.03,582.81,0.0,0.0,0.0,0.0
12,5,346.58,426.11,429.18,499.28,387.88,499.28,0.0,0.0,0.0,0.0
12,6,712.42,371.36,779.27,408.58,745.85,408.58,0.0,0.0,0.0,0.0
12,7,179.24,339.61,229.04,377.12,204.14,377.12,0.0,0.0,0.0,0.0
12,8,475.39,329.5,510.85,359.15,493.12,359.15,0.0,0.0,0.0,0.0
12,9,571.39,339.61,612.22,370.2,591.8,370.2,0.0,0.0,0.0,0.0
12,10,600.89,324.79,634.74,348.45,617.81,348.45,0.0,0.0,0.0,0.0
12,11,522.88,298.44,547.3,318.59,535.09,318.59,0.0,0.0,0.0,0.0
12,12,1200.33,478.52,1279.73,548.66,1240.03,548.66,0.0,0.0,0.0,0.0
12,13,988.18,360.79,1086.01,396.83,1037.1,396.83,0.0,0.0,0.0,0.0
12,14,412.03,316.76,442.76,344.44,427.39,344.44,0.0,0.0,0.0,0.0
12,15,549.26,288.77,566.75,302.25,558.0,302.25,0.0,0.0,0.0,0.0
12,17,246.07,311.35,282.72,333.35,264.39,333.35,0.0,0.0,0.0,0.0
12,18,531.11,277.17,546.23,289.51,538.67,289.51,0.0,0.0,0.0,0.0
12,19,457.26,269.03,470.93,281.58,464.1,281.58,0.0,0.0,0.0,0.0
12,20,351.41,281.91,384.49,306.41,367.95,306.41,0.0,0.0,0.0,0.0
12,21,958.03,356.19,1029.62,384.14,993.82,384.14,0.0,0.0,0.0,0.0
12,22,510.87,263.6,524.21,274.86,517.54,274.86,0.0,0.0,0.0,0.0
12,23,269.75,294.64,296.72,315.14,283.23,315.14,0.0,0.0,0.0,0.0
12,24,445.8,263.76,458.13,277.07,451.97,277.07,0.0,0.0,0.0,0.0
12,25,495.06,265.73,506.79,274.67,500.93,274.67,0.0,0.0,0.0,0.0
12,26,772.82,639.23,980.39,719.67,876.6,719.67,0.0,0.0,0.0,0.0
13,1,480.08,374.7,534.5,425.95,507.29,425.95,0.0,0.0,0.0,0.0
13,2,271.05,393.04,343.2,453.83,307.13,453.83,0.0,0.0,0.0,0.0
13,3,78.39,378.12,165.26,434.6,121.82,434.6,0.0,0.0,0.0,0.0
13,4,1081.54,502.81,1270.52,582.81,1176.03,582.81,0.0,0.0,0.0,0.0
13,5,346.58,426.11,429.18,499.28,387.88,499.28,0.0,0.0,0.0,0.0
13,6,712.42,371.36,779.27,408.58,745.85,408.58,0.0,0.0,0.0,0.0
13,7,179.24,339.61,229.04,377.12,204.14,377.12,0.0,0.0,0.0,0.0
13,8,475.39,329.5,510.85,359.15,493.12,359.15,0.0,0.0,0.0,0.0
13,9,571.39,339.61,612.22,370.2,591.8,370.2,0.0,0.0,0.0,0.0
13,10,600.89,324.79,634.74,348.45,617.81,348.45,0.0,0.0,0.0,0.0
13,11,522.88,298.44,547.3,318.59,535.09,318.59,0.0,0.0,0.0,0.0
13,12,1200.33,478.52,1279.73,548.66,1240.03,548.66,0.0,0.0,0.0,0.0
13,13,988.18,360.79,1086.01,396.83,1037.1,396.83,0.0,0.0,0.0,0.0
13,14,412.03,316.76,442.76,344.44,427.39,344.44,0.0,0.0,0.0,0.0
13,15,549.26,288.77,566.75,302.25,558.0,302.25,0.0,0.0,0.0,0.0
13,17,246.07,311.35,282.72,333.35,264.39,333.35,0.0,0.0,0.0,0.0
13,18,531.11,277.17,546.23,289.51,538.67,289.51,0.0,0.0,0.0,0.0
13,19,457.26,269.03,470.93,281.58,464.1,281.58,0.0,0.0,0.0,0.0
13,20,351.41,281.91,384.49,306.41,367.95,306.41,0.0,0.0,0.0,0.0
13,21,958.03,356.19,1029.62,384.14,993.82,384.14,0.0,0.0,0.0,0.0
13,22,510.87,263.6,524.21,274.86,517.54,274.86,0.0,0.0,0.0,0.0
13,23,269.75,294.64,296.72,315.14,283.23,315.14,0.0,0.0,0.0,0.0
13,24,445.8,263.76,458.13,277.07,451.97,277.07,0.0,0.0,0.0,0.0
13,25,495.06,265.73,506.79,274.67,500.93,274.67,0.0,0.0,0.0,0.0
