frame_id,track_id_a,track_id_b,score_total,score_graph,score_temp,score_center,num_valid_a,num_valid_b,best_total_score
46,11,14,0.956494,0.746557,0.209937,0.0,11,11,5.775647
46,2,2,0.693258,0.605566,0.087692,0.0,11,11,5.775647
46,7,7,0.707107,0.705057,0.00205,0.0,11,11,5.775647
46,8,3,0.981273,0.874594,0.106679,0.0,11,11,5.775647
47,1,27,0.685588,0.685588,0.0,0.0,11,11,6.738248
47,5,6,0.906577,0.724133,0.182444,0.0,11,11,6.738248
47,25,26,0.909655,0.794409,0.115246,0.0,11,11,6.738248
47,4,8,0.828488,0.72396,0.104527,0.0,11,11,6.738248
47,11,14,0.951968,0.741817,0.210151,0.0,11,11,6.738248
47,2,2,0.697167,0.608574,0.088593,0.0,11,11,6.738248
47,7,7,0.807915,0.716647,0.091268,0.0,11,11,6.738248
47,8,3,0.950892,0.84412,0.106772,0.0,11,11,6.738248
48,1,27,0.689582,0.689582,0.0,0.0,11,11,6.740956
48,5,6,0.917761,0.731604,0.186157,0.0,11,11,6.740956
48,25,26,0.901539,0.786096,0.115443,0.0,11,11,6.740956
48,4,8,0.827452,0.722268,0.105185,0.0,11,11,6.740956
48,11,14,0.952734,0.740995,0.21174,0.0,11,11,6.740956
48,2,2,0.697516,0.610345,0.087172,0.0,11,11,6.740956
48,7,7,0.80244,0.709658,0.092782,0.0,11,11,6.740956
48,8,3,0.951932,0.843762,0.108169,0.0,11,11,6.740956
49,1,27,0.689369,0.689369,0.0,0.0,11,11,6.698444
49,5,6,0.9162,0.735659,0.180541,0.0,11,11,6.698444
49,25,26,0.895489,0.781697,0.113792,0.0,11,11,6.698444
49,4,8,0.822944,0.717675,0.105269,0.0,11,11,6.698444
49,11,14,0.946808,0.739574,0.207234,0.0,11,11,6.698444
49,2,2,0.685513,0.606697,0.078816,0.0,11,11,6.698444
49,7,7,0.794297,0.702435,0.091861,0.0,11,11,6.698444
49,8,3,0.947824,0.840944,0.106881,0.0,11,11,6.698444
50,1,4,0.663263,0.663263,0.0,0.0,11,11,6.600991
50,28,27,0.826123,0.720269,0.105854,0.0,11,11,6.600991
50,25,26,0.950873,0.758255,0.192617,0.0,11,11,6.600991
50,4,8,0.815474,0.708966,0.106508,0.0,11,11,6.600991
50,11,14,0.941236,0.734193,0.207043,0.0,11,11,6.600991
50,2,2,0.680174,0.601588,0.078586,0.0,11,11,6.600991
50,7,7,0.78572,0.691503,0.094216,0.0,11,11,6.600991
50,8,3,0.93813,0.830021,0.108109,0.0,11,11,6.600991
51,1,4,0.66329,0.66329,0.0,0.0,11,11,6.589597
51,28,27,0.828362,0.720955,0.107407,0.0,11,11,6.589597
51,25,26,0.952583,0.759137,0.193446,0.0,11,11,6.589597
51,4,8,0.808035,0.701957,0.106079,0.0,11,11,6.589597
