3,29,3,210.60,630.02,265.07,653.96,237.83,653.96,0.5759
3,30,3,0.05,813.90,22.06,854.38,11.05,854.38,0.5686
3,31,3,339.28,266.16,376.32,285.30,357.80,285.30,0.5797
3,32,3,274.27,445.37,325.73,468.25,300.00,468.25,0.4970
3,33,3,724.97,136.84,742.01,168.22,733.49,168.22,0.6101
3,34,3,280.52,427.66,324.23,447.77,302.38,447.77,0.5346
3,35,3,664.28,463.09,685.73,500.55,675.00,500.55,0.7759
3,36,3,703.81,267.37,725.06,301.62,714.43,301.62,0.5193
3,37,3,870.37,450.44,891.27,481.93,880.82,481.93,0.6961
4,1,3,79.04,935.55,113.12,988.73,96.08,988.73,0.7937
4,2,3,107.60,877.83,163.85,913.49,135.73,913.49,0.7853
4,3,3,500.36,866.68,529.78,921.32,515.07,921.32,0.7677
4,4,3,35.38,933.33,72.89,992.54,54.13,992.54,0.7662
4,5,3,0.07,947.94,26.39,1005.88,13.23,1005.88,0.7588
4,6,3,625.27,493.63,645.58,532.24,635.43,532.24,0.5551
4,7,3,238.96,840.53,300.36,872.44,269.66,872.44,0.7445
4,8,3,889.21,132.35,905.90,161.22,897.55,161.22,0.7585
4,9,3,86.81,821.69,119.13,878.67,102.97,878.67,0.7161
4,10,3,838.55,82.22,852.61,106.74,845.58,106.74,0.6669
4,11,3,161.26,855.59,230.96,890.21,196.11,890.21,0.7285
4,12,3,619.98,717.55,646.81,769.55,633.39,769.55,0.7374
4,13,3,839.65,596.02,858.10,631.90,848.87,631.90,0.7302
4,14,3,0.11,876.38,34.80,908.15,17.46,908.15,0.7279
4,15,3,835.82,133.72,850.38,159.14,843.10,159.14,0.6829
4,16,3,693.93,101.72,710.97,128.30,702.45,128.30,0.7434
4,17,3,181.61,741.26,236.62,770.01,209.11,770.01,0.6686
4,18,3,30.34,799.08,66.61,842.47,48.47,842.47,0.6732
4,19,3,677.19,294.55,696.50,326.38,686.85,326.38,0.6762
4,20,3,188.66,694.22,244.34,719.97,216.50,719.97,0.6467
4,21,3,175.80,717.78,234.57,745.18,205.18,745.18,0.6560
4,22,3,862.12,91.05,878.77,114.89,870.44,114.89,0.7379
4,23,3,246.02,544.77,292.10,567.79,269.06,567.79,0.6326
4,24,3,200.33,662.45,253.51,687.54,226.92,687.54,0.6909
4,25,3,261.79,487.70,309.67,509.35,285.73,509.35,0.6528
4,26,3,305.42,194.59,350.47,247.82,327.95,247.82,0.6539
4,27,3,329.82,178.77,372.03,196.81,350.93,196.81,0.5989
4,28,3,327.34,286.49,372.91,308.35,350.13,308.35,0.5837
4,29,3,211.36,630.25,262.79,655.83,237.07,655.83,0.5894
4,30,3,0.07,813.58,22.96,854.45,11.52,854.45,0.5795
4,31,3,339.93,265.93,375.32,285.13,357.63,285.13,0.5826
4,32,3,275.53,445.27,326.43,467.82,300.98,467.82,0.4659
4,33,3,725.53,137.98,741.46,169.21,733.50,169.21,0.4202
4,34,3,280.87,427.74,323.47,447.51,302.17,447.51,0.5133
4,35,3,664.95,465.34,685.97,503.70,675.46,503.70,0.7574
4,36,3,703.88,270.55,724.68,303.95,714.28,303.95,0.6804
4,37,3,870.93,446.50,892.49,479.04,881.71,479.04,0.6948
4,40,3,315.38,329.76,359.35,349.87,337.37,349.87,0.5172
5,1,3,79.03,935.68,113.39,989.01,96.21,989.01,0.7927
5,2,3,107.49,877.87,163.71,914.24,135.60,914.24,0.7812
5,3,3,500.24,866.43,530.08,921.47,515.16,921.47,0.7642
5,4,3,35.28,933.71,72.81,992.75,54.04,992.75,0.7635
5,5,3,0.01,947.91,26.41,1006.06,13.21,1006.06,0.7614
5,6,3,624.67,496.98,645.91,538.22,635.29,538.22,0.6605
5,7,3,238.80,840.62,300.39,872.68,269.60,872.68,0.7466
5,8,3,889.37,132.40,906.05,160.49,897.71,160.49,0.7616
5,9,3,86.72,822.25,119.51,878.87,103.11,878.87,0.7211
5,10,3,839.05,79.76,852.80,104.05,845.93,104.05,0.6622
5,11,3,161.41,855.52,231.20,890.24,196.30,890.24,0.7342
5,12,3,619.42,723.42,646.35,774.41,632.89,774.41,0.7577
5,13,3,839.87,589.84,858.66,626.21,849.27,626.21,0.7415
5,14,3,0.07,876.32,34.80,908.26,17.44,908.26,0.7281
5,15,3,836.02,131.53,851.36,157.49,843.69,157.49,0.6210
5,16,3,693.74,103.74,710.80,129.73,702.27,129.73,0.7265
5,17,3,181.37,741.41,236.67,770.05,209.02,770.05,0.6753
5,18,3,30.51,798.85,66.90,842.40,48.70,842.40,0.6752
5,19,3,677.31,297.83,697.00,330.20,687.15,330.20,0.7304
5,20,3,188.97,695.30,244.25,720.29,216.61,720.29,0.6408
5,21,3,175.83,717.86,234.89,745.28,205.36,745.28,0.6469
5,22,3,862.96,90.35,878.60,114.40,870.78,114.40,0.7491
5,23,3,246.32,544.47,291.00,567.55,268.66,567.55,0.6495
5,24,3,200.81,662.28,255.45,687.45,228.13,687.45,0.6894
5,25,3,261.72,487.88,309.92,509.82,285.82,509.82,0.6449
5,26,3,305.80,194.79,350.47,247.98,328.13,247.98,0.6627
5,27,3,329.57,178.51,372.08,196.81,350.83,196.81,0.6006
5,28,3,327.25,286.47,372.81,308.30,350.03,308.30,0.6025
5,29,3,211.79,630.42,262.12,656.86,236.96,656.86,0.6098
5,30,3,0.01,813.28,23.37,854.44,11.69,854.44,0.5720
5,31,3,339.97,266.04,375.41,285.35,357.69,285.35,0.5777
5,32,3,276.31,445.63,327.08,468.25,301.70,468.25,0.4449
5,33,3,726.06,139.51,742.47,171.32,734.27,171.32,0.4858
5,34,3,281.14,427.74,323.72,447.46,302.43,447.46,0.5085
5,35,3,664.60,470.01,686.06,508.64,675.33,508.64,0.7739
5,36,3,703.78,273.32,724.30,306.55,714.04,306.55,0.6915
5,37,3,871.60,443.01,892.79,475.24,882.20,475.24,0.6239
5,40,3,315.36,329.72,359.57,350.20,337.46,350.20,0.5209
6,1,3,79.18,935.87,113.45,989.05,96.32,989.05,0.7895
6,2,3,108.05,877.85,163.59,914.73,135.82,914.73,0.7824
6,3,3,500.37,866.46,530.69,921.53,515.53,921.53,0.7688
6,4,3,35.07,934.09,72.95,992.89,54.01,992.89,0.7598
6,5,3,0.04,948.05,26.60,1006.30,13.32,1006.30,0.7589
6,6,3,623.94,501.48,646.46,545.02,635.20,545.02,0.6838
6,7,3,238.72,840.84,300.60,873.17,269.66,873.17,0.7118
6,8,3,889.72,129.70,906.35,159.56,898.04,159.56,0.7519
6,9,3,86.95,822.98,119.47,878.89,103.21,878.89,0.7246
6,10,3,839.54,78.61,853.68,103.33,846.61,103.33,0.7119
6,11,3,161.83,856.37,231.51,890.40,196.67,890.40,0.7244
6,12,3,619.53,728.08,645.95,780.29,632.74,780.29,0.7393
6,13,3,839.97,584.78,859.40,621.60,849.68,621.60,0.7499
6,14,3,0.12,876.37,35.08,908.48,17.60,908.48,0.7278
6,15,3,836.50,129.43,852.47,155.95,844.49,155.95,0.7013
6,16,3,693.40,106.49,710.75,131.65,702.07,131.65,0.7125
6,17,3,182.00,742.23,237.15,770.27,209.58,770.27,0.6803
6,18,3,30.43,798.96,67.05,842.40,48.74,842.40,0.6231
6,19,3,677.36,301.04,697.32,333.47,687.34,333.47,0.7336
6,20,3,188.80,695.47,244.60,720.16,216.70,720.16,0.6618
6,21,3,176.03,717.97,234.71,744.92,205.37,744.92,0.6356
6,22,3,863.80,89.04,878.70,112.94,871.25,112.94,0.7133
6,23,3,246.96,544.34,290.28,567.21,268.62,567.21,0.6371
6,24,3,201.44,662.79,255.25,687.70,228.34,687.70,0.6509
6,25,3,262.26,488.10,310.12,509.95,286.19,509.95,0.6313
6,26,3,306.17,194.90,350.73,248.05,328.45,248.05,0.6573
6,27,3,328.87,177.95,372.53,197.10,350.70,197.10,0.6276
6,28,3,327.87,286.46,372.92,307.98,350.39,307.98,0.6099
6,29,3,212.59,630.92,259.84,656.94,236.21,656.94,0.6255
6,30,3,0.04,811.36,24.24,854.42,12.14,854.42,0.5951
6,31,3,340.83,265.94,375.71,285.43,358.27,285.43,0.5951
6,32,3,277.31,445.84,327.37,468.19,302.34,468.19,0.4180
6,33,3,725.41,141.02,743.32,175.35,734.37,175.35,0.6199
6,34,3,281.43,427.90,322.89,447.24,302.16,447.24,0.4988
6,35,3,664.74,474.80,686.86,512.79,675.80,512.79,0.7528
6,36,3,703.83,276.93,724.41,309.65,714.12,309.65,0.7177
6,37,3,871.54,439.60,892.37,472.25,881.96,472.25,0.5675
6,40,3,315.50,329.69,359.96,350.63,337.73,350.63,0.5452
7,1,3,79.62,935.95,113.23,989.01,96.43,989.01,0.7792
7,2,3,109.59,878.22,163.97,915.65,136.78,915.65,0.7716
7,3,3,500.84,866.93,529.35,921.92,515.10,921.92,0.7750
7,4,3,34.50,936.03,72.79,993.23,53.64,993.23,0.7540
7,5,3,0.00,948.63,26.87,1006.43,13.43,1006.43,0.7544
7,6,3,623.72,504.03,645.95,547.69,634.83,547.69,0.6962
7,7,3,239.05,841.05,300.97,873.69,270.01,873.69,0.7146
7,8,3,889.42,129.29,907.05,158.10,898.24,158.10,0.7343
7,9,3,87.34,822.87,119.56,879.79,103.45,879.79,0.7245
7,10,3,839.29,77.86,853.60,102.47,846.45,102.47,0.7729
7,11,3,162.21,856.77,231.51,890.22,196.86,890.22,0.6979
7,12,3,620.41,733.23,646.16,785.76,633.28,785.76,0.7293
7,13,3,840.51,578.39,859.27,616.35,849.89,616.35,0.7346
7,14,3,0.09,876.38,36.52,908.68,18.31,908.68,0.7144
7,15,3,836.83,129.09,853.70,154.46,845.26,154.46,0.6729
7,16,3,693.56,107.18,710.74,133.45,702.15,133.45,0.6758
7,17,3,182.21,743.88,238.09,771.12,210.15,771.12,0.6892
7,18,3,29.41,800.28,66.74,843.72,48.08,843.72,0.4962
7,19,3,677.12,303.64,697.83,336.61,687.47,336.61,0.7438
7,20,3,189.89,695.68,245.71,719.84,217.80,719.84,0.6956
7,21,3,176.30,718.26,235.07,745.45,205.69,745.45,0.6345
7,22,3,863.95,88.37,879.36,111.97,871.65,111.97,0.7512
7,23,3,247.68,544.84,291.98,568.13,269.83,568.13,0.6537
7,24,3,201.71,662.92,256.88,687.99,229.30,687.99,0.6335
7,25,3,262.10,488.03,309.13,509.52,285.61,509.52,0.6208
7,26,3,305.95,194.70,352.09,246.99,329.02,246.99,0.6242
7,27,3,328.53,178.11,372.83,197.15,350.68,197.15,0.6074
7,28,3,328.05,286.36,372.71,307.78,350.38,307.78,0.5822
7,29,3,212.74,631.97,260.65,657.27,236.69,657.27,0.6272
7,30,3,0.00,812.15,23.72,854.99,11.86,854.99,0.5479
7,31,3,340.90,265.89,377.12,285.55,359.01,285.55,0.5944
7,32,3,279.19,445.78,327.12,467.31,303.15,467.31,0.3958
7,33,3,725.07,142.35,742.49,178.15,733.78,178.15,0.6130
7,34,3,281.53,427.86,322.48,447.17,302.01,447.17,0.4940
7,35,3,664.39,478.10,686.27,516.20,675.33,516.20,0.7488
7,36,3,703.59,279.52,724.41,312.88,714.00,312.88,0.6920
7,37,3,871.62,436.48,891.77,468.92,881.69,468.92,0.3495
7,40,3,315.69,329.93,358.93,350.67,337.31,350.67,0.4872
8,1,3,79.74,936.58,113.34,988.99,96.54,988.99,0.7744
8,2,3,110.25,878.46,164.32,916.30,137.28,916.30,0.7700
8,3,3,501.22,866.54,529.61,922.09,515.41,922.09,0.7778
8,4,3,34.45,937.13,73.10,993.37,53.78,993.37,0.7432
8,5,3,0.05,948.64,27.62,1007.20,13.83,1007.20,0.7412
8,6,3,623.76,507.78,646.47,550.28,635.11,550.28,0.7071
8,7,3,240.33,840.35,301.95,873.38,271.14,873.38,0.7570
8,8,3,889.73,128.06,907.61,157.55,898.67,157.55,0.7343
8,9,3,88.14,822.24,119.91,880.22,104.02,880.22,0.7220
8,10,3,839.82,76.19,854.24,101.42,847.03,101.42,0.7853
8,11,3,162.83,856.91,231.84,890.11,197.33,890.11,0.6819
8,12,3,621.05,738.94,646.97,791.23,634.01,791.23,0.6973
8,13,3,841.16,574.50,860.14,611.65,850.65,611.65,0.6764
8,14,3,0.09,876.73,37.17,909.13,18.63,909.13,0.7186
8,15,3,837.53,127.77,853.93,153.67,845.73,153.67,0.6123
8,16,3,693.68,110.06,710.79,135.67,702.23,135.67,0.7419
8,17,3,182.32,744.49,238.52,771.56,210.42,771.56,0.6912
8,18,3,29.38,800.69,67.04,844.11,48.21,844.11,0.5642
8,19,3,677.26,306.18,698.61,339.73,687.93,339.73,0.6069
8,20,3,190.36,695.70,246.12,719.68,218.24,719.68,0.7051
8,21,3,176.67,718.47,235.55,745.93,206.11,745.93,0.6499
8,22,3,864.24,87.01,879.76,110.65,872.00,110.65,0.7208
8,23,3,248.26,545.11,293.76,568.57,271.01,568.57,0.6658
8,24,3,202.23,663.10,257.50,688.22,229.86,688.22,0.6365
8,25,3,262.84,488.30,309.81,509.16,286.33,509.16,0.5976
8,26,3,307.22,194.39,352.04,247.72,329.63,247.72,0.6445
8,27,3,328.55,178.20,373.49,197.50,351.02,197.50,0.5934
8,28,3,328.57,286.47,372.62,307.95,350.59,307.95,0.5931
8,29,3,212.96,632.52,260.70,657.52,236.83,657.52,0.6281
8,30,3,0.05,815.95,22.82,855.60,11.43,855.60,0.5118
8,31,3,341.32,265.89,377.08,285.62,359.20,285.62,0.5847
8,32,3,278.74,445.80,327.79,467.72,303.27,467.72,0.3938
8,33,3,725.17,144.75,741.89,180.46,733.53,180.46,0.6042
8,34,3,281.93,427.88,321.89,446.86,301.91,446.86,0.4787
8,35,3,664.50,480.62,686.42,520.28,675.46,520.28,0.6180
8,36,3,703.20,281.44,724.62,315.72,713.91,315.72,0.7429
8,37,3,871.79,432.44,891.86,464.93,881.83,464.93,0.5477
8,40,3,317.31,330.53,360.66,351.76,338.98,351.76,0.5229
9,1,3,80.14,936.88,113.64,989.57,96.89,989.57,0.7844
9,2,3,110.11,878.26,165.39,916.40,137.75,916.40,0.7830
9,3,3,501.86,866.97,530.19,922.28,516.02,922.28,0.7710
9,4,3,36.11,937.03,73.79,993.90,54.95,993.90,0.7424
9,5,3,0.05,948.17,28.17,1007.17,14.11,1007.17,0.7379
9,6,3,623.16,511.00,646.73,553.64,634.94,553.64,0.7193
9,7,3,241.34,839.76,302.90,873.12,272.12,873.12,0.7649
9,8,3,889.99,128.35,908.10,157.07,899.05,157.07,0.7217
9,9,3,88.72,823.23,120.59,880.74,104.65,880.74,0.7215
9,10,3,839.80,74.36,854.63,100.65,847.22,100.65,0.7790
9,11,3,163.37,856.62,232.50,890.56,197.94,890.56,0.6702
9,12,3,620.53,744.70,647.82,796.26,634.17,796.26,0.7175
9,13,3,840.87,569.72,860.35,607.17,850.61,607.17,0.7493
9,14,3,0.06,877.03,36.68,909.22,18.37,909.22,0.7344
9,15,3,836.82,127.82,853.64,152.30,845.23,152.30,0.6614
9,16,3,693.49,112.98,710.78,138.58,702.14,138.58,0.7538
9,17,3,182.63,744.54,239.43,771.67,211.03,771.67,0.7101
9,18,3,30.57,800.38,67.63,844.07,49.10,844.07,0.6549
9,19,3,677.03,309.30,698.74,342.77,687.89,342.77,0.7135
9,20,3,190.47,695.76,246.49,719.97,218.48,719.97,0.7055
9,21,3,177.52,718.70,236.09,746.21,206.81,746.21,0.6647
9,22,3,863.51,85.82,879.96,109.56,871.74,109.56,0.6854
9,23,3,248.74,545.32,294.92,569.01,271.83,569.01,0.6874
9,24,3,202.15,663.02,256.86,688.48,229.51,688.48,0.6433
9,25,3,263.56,488.07,309.92,509.33,286.74,509.33,0.5838
9,26,3,307.59,193.69,353.32,246.84,330.45,246.84,0.6104
9,27,3,328.27,178.16,374.19,197.94,351.23,197.94,0.5789
9,28,3,329.01,286.77,372.70,308.50,350.85,308.50,0.6137
9,29,3,212.94,632.92,261.07,657.95,237.00,657.95,0.6387
9,30,3,0.05,815.95,23.38,855.78,11.71,855.78,0.5248
9,31,3,340.87,266.06,377.60,286.10,359.23,286.10,0.5937
9,32,3,278.47,446.19,327.54,467.99,303.01,467.99,0.3557
9,33,3,725.37,147.24,742.24,182.42,733.80,182.42,0.5486
9,34,3,282.24,427.89,322.14,446.97,302.19,446.97,0.5038
9,35,3,664.62,484.96,687.04,524.27,675.83,524.27,0.4482
9,36,3,702.89,284.81,724.13,318.88,713.51,318.88,0.7393
9,37,3,871.52,429.86,892.10,461.46,881.81,461.46,0.6495
9,40,3,317.27,330.73,361.46,352.21,339.36,352.21,0.5482
9,45,3,331.22,160.71,378.09,181.55,354.65,181.55,0.5662
10,1,3,80.87,936.62,114.76,990.23,97.81,990.23,0.7917
10,2,3,110.55,878.52,166.22,916.64,138.39,916.64,0.7871
10,3,3,502.12,867.23,531.74,922.40,516.93,922.40,0.7677
10,4,3,37.64,935.75,74.97,993.90,56.31,993.90,0.7401
10,5,3,0.16,946.51,29.57,1007.21,14.87,1007.21,0.7422
10,6,3,623.22,514.70,645.99,556.61,634.60,556.61,0.6498
10,7,3,241.90,839.51,303.49,873.10,272.69,873.10,0.7668
10,8,3,890.14,127.85,908.32,156.34,899.23,156.34,0.6787
10,9,3,89.08,824.44,121.57,880.75,105.33,880.75,0.7245
10,10,3,840.13,73.69,855.00,98.77,847.57,98.77,0.7618
10,11,3,163.35,856.25,231.92,890.45,197.64,890.45,0.7185
10,12,3,619.33,750.24,647.63,802.49,633.48,802.49,0.7741
10,13,3,840.82,564.34,861.13,601.83,850.98,601.83,0.7526
10,14,3,0.19,878.45,36.27,909.98,18.23,909.98,0.7241
10,15,3,836.86,126.68,853.94,151.16,845.40,151.16,0.7431
10,16,3,693.83,114.02,710.64,140.35,702.23,140.35,0.6866
10,17,3,182.84,744.35,240.19,771.70,211.52,771.70,0.7037
10,18,3,31.61,800.44,68.04,843.98,49.82,843.98,0.6668
10,19,3,677.08,312.61,698.62,345.94,687.85,345.94,0.7294
10,20,3,190.42,695.46,246.64,720.40,218.53,720.40,0.7085
10,21,3,178.18,718.91,236.55,746.64,207.36,746.64,0.7057
10,22,3,863.72,84.55,880.26,108.79,871.99,108.79,0.7174
10,23,3,248.65,545.66,295.73,569.38,272.19,569.38,0.7067
10,24,3,202.33,663.21,256.10,688.83,229.21,688.83,0.6409
10,25,3,264.12,487.89,310.56,509.42,287.34,509.42,0.6028
10,26,3,307.96,193.47,353.92,246.89,330.94,246.89,0.5814
10,27,3,327.74,177.85,375.10,197.92,351.42,197.92,0.5702
10,28,3,329.37,287.15,373.76,308.96,351.57,308.96,0.5922
10,29,3,213.05,633.45,261.02,658.45,237.03,658.45,0.6296
10,30,3,0.08,808.58,28.50,855.21,14.29,855.21,0.5086
10,31,3,340.42,265.90,377.83,286.34,359.12,286.34,0.5847
10,32,3,278.11,447.22,328.00,469.29,303.06,469.29,0.3575
10,33,3,725.15,150.60,742.54,184.05,733.85,184.05,0.5789
10,34,3,282.42,428.14,323.17,448.03,302.79,448.03,0.5540
10,36,3,703.32,287.90,724.18,322.12,713.75,322.12,0.6184
10,37,3,871.30,427.87,892.32,457.52,881.81,457.52,0.5777
10,40,3,317.21,331.04,361.64,352.27,339.43,352.27,0.5254
10,45,3,330.63,160.98,378.37,181.87,354.50,181.87,0.5749
11,1,3,82.02,936.24,115.52,990.74,98.77,990.74,0.7837
11,2,3,110.78,878.49,166.15,916.85,138.47,916.85,0.7880
11,3,3,501.92,867.87,532.54,922.24,517.23,922.24,0.7755
11,4,3,38.50,935.91,75.14,995.38,56.82,995.38,0.7427
11,5,3,0.02,947.44,29.87,1006.77,14.95,1006.77,0.7361
11,6,3,623.05,517.19,646.01,559.98,634.53,559.98,0.7592
11,7,3,242.24,839.69,303.59,873.18,272.91,873.18,0.7402
11,8,3,890.21,127.82,908.08,155.01,899.15,155.01,0.6852
11,9,3,89.12,825.05,121.49,880.34,105.31,880.34,0.7242
11,10,3,840.22,72.72,855.14,98.02,847.68,98.02,0.7780
11,11,3,163.72,856.75,231.53,890.60,197.62,890.60,0.6970
11,12,3,618.41,754.87,647.57,808.18,632.99,808.18,0.7446
11,13,3,840.88,560.18,860.59,597.55,850.73,597.55,0.7245
11,14,3,0.10,879.30,35.82,910.53,17.96,910.53,0.7152
11,15,3,838.28,125.77,854.63,150.55,846.45,150.55,0.6643
11,16,3,693.38,115.77,710.96,142.88,702.17,142.88,0.6862
11,17,3,182.74,744.26,240.47,771.80,211.60,771.80,0.6980
11,18,3,31.93,800.49,67.83,843.90,49.88,843.90,0.6936
11,19,3,677.19,315.47,698.69,348.48,687.94,348.48,0.7626
11,20,3,189.86,695.14,247.36,720.67,218.61,720.67,0.6945
11,21,3,178.35,719.30,236.77,747.21,207.56,747.21,0.6791
11,22,3,863.79,82.87,879.93,107.30,871.86,107.30,0.6662
11,23,3,248.59,545.89,296.59,569.58,272.59,569.58,0.7038
11,24,3,201.85,663.45,257.05,689.29,229.45,689.29,0.6129
11,25,3,264.94,487.03,313.75,509.41,289.35,509.41,0.6204
11,26,3,309.06,193.04,354.21,246.16,331.63,246.16,0.5725
11,27,3,327.15,177.08,375.90,197.83,351.52,197.83,0.6056
