frame,global_id,cam,local_id,cls_id,x1,y1,x2,y2,cx,cy_bottom,score
95,1,B,38,3,288.31,301.5,317.94,320.96,303.12,320.96,0.4244
95,9,A,15,3,487.0,252.71,532.44,286.95,509.72,286.95,0.7079
95,9,B,9,3,540.45,295.54,560.11,311.88,550.28,311.88,0.724
95,1,A,16,3,575.92,264.68,600.38,284.14,588.15,284.14,0.7726
95,1,B,19,3,458.65,290.67,482.26,312.13,470.45,312.13,0.7158
95,7,A,25,3,613.54,304.28,650.21,333.3,631.88,333.3,0.7987
95,7,B,18,3,535.67,268.55,546.92,277.61,541.3,277.61,0.3304
95,1,A,27,3,340.25,291.77,384.64,318.88,362.45,318.88,0.7309
95,1,B,32,3,1075.35,498.97,1264.62,576.61,1169.98,576.61,0.8335
95,21,A,28,3,657.11,333.53,697.68,370.35,677.39,370.35,0.8061
95,21,B,26,3,566.08,334.44,603.01,364.43,584.54,364.43,0.7428
95,5,A,35,3,616.46,247.99,632.77,259.63,624.62,259.63,0.6524
95,5,B,15,3,545.58,278.17,560.24,289.43,552.91,289.43,0.694
95,1,A,40,3,929.11,472.57,1091.69,555.55,1010.4,555.55,0.8741
95,1,B,3,3,0.0,456.23,47.08,566.43,23.54,566.43,0.583
95,1,A,44,3,596.06,252.55,615.79,269.63,605.92,269.63,0.6732
95,1,B,6,3,605.03,318.64,638.21,342.01,621.62,342.01,0.7795
95,1,A,45,3,256.8,315.3,322.38,349.48,289.59,349.48,0.7486
95,1,B,13,3,1009.43,363.64,1109.13,399.29,1059.28,399.29,0.7163
96,1,A,1,3,782.78,377.35,864.16,425.48,823.47,425.48,0.8659
96,1,B,14,3,343.92,416.84,421.67,486.16,382.79,486.16,0.8586
96,2,A,4,3,313.65,425.38,426.94,507.33,370.3,507.33,0.8767
96,2,B,27,3,651.15,365.22,699.72,401.62,675.44,401.62,0.8216
96,1,A,5,3,690.11,288.34,718.12,310.94,704.12,310.94,0.768
96,1,B,17,3,207.05,340.05,262.59,380.36,234.82,380.36,0.8085
96,1,A,7,3,53.16,362.62,148.87,416.98,101.01,416.98,0.8666
96,1,B,4,3,824.99,409.06,924.48,456.75,874.74,456.75,0.8497
96,5,A,9,3,691.88,270.05,714.4,287.2,703.14,287.2,0.708
96,5,B,20,3,371.27,286.43,404.56,314.21,387.91,314.21,0.6831
96,1,A,10,3,658.19,266.95,678.94,283.4,668.57,283.4,0.7385
96,1,B,10,3,578.05,299.04,600.38,316.6,589.21,316.6,0.7643
96,1,A,11,3,242.37,383.27,347.57,445.69,294.97,445.69,0.8741
96,1,B,8,3,511.95,464.86,595.57,552.67,553.76,552.67,0.8606
96,2,A,13,3,668.81,251.43,684.62,265.42,676.72,265.42,0.6375
96,2,B,11,3,525.68,280.21,542.34,293.17,534.01,293.17,0.5861
96,1,A,14,3,695.39,248.8,708.79,260.37,702.09,260.37,0.5087
96,1,B,38,3,287.78,301.86,317.69,320.96,302.73,320.96,0.4304
96,9,A,15,3,486.3,251.07,531.98,287.29,509.14,287.29,0.63
96,9,B,9,3,540.39,294.5,559.87,311.01,550.13,311.01,0.7179
96,1,A,16,3,574.2,265.4,597.98,284.96,586.09,284.96,0.7655
96,1,B,19,3,457.93,290.96,482.52,312.04,470.22,312.04,0.7144
96,5,A,23,3,640.73,237.91,653.16,247.23,646.94,247.23,0.382
96,5,B,34,3,471.4,263.16,483.52,272.79,477.46,272.79,0.4147
96,7,A,25,3,613.08,304.24,649.48,333.06,631.28,333.06,0.7954
96,7,B,18,3,535.95,266.97,547.0,276.54,541.48,276.54,0.3579
96,1,A,27,3,337.84,292.99,379.88,319.72,358.86,319.72,0.735
96,1,B,32,3,1070.53,496.29,1256.97,573.61,1163.75,573.61,0.8302
96,21,A,28,3,656.21,333.7,696.64,369.6,676.43,369.6,0.8107
96,21,B,26,3,565.76,333.09,602.16,362.76,583.96,362.76,0.7566
96,5,A,35,3,615.52,248.54,631.06,259.81,623.29,259.81,0.4953
96,5,B,15,3,545.52,277.39,560.21,288.81,552.87,288.81,0.6305
96,1,A,40,3,924.94,471.1,1085.85,553.63,1005.4,553.63,0.871
96,1,B,3,3,0.02,456.1,43.15,566.52,21.59,566.52,0.5708
96,1,A,44,3,594.65,253.28,614.36,270.09,604.5,270.09,0.6877
96,1,B,6,3,605.57,318.48,636.6,341.09,621.08,341.09,0.7733
96,1,A,45,3,252.89,316.72,317.67,350.71,285.28,350.71,0.7924
96,1,B,13,3,1011.01,362.77,1108.07,398.47,1059.54,398.47,0.707
97,1,A,1,3,780.3,376.91,861.14,424.94,820.72,424.94,0.8591
97,1,B,14,3,341.36,418.0,419.7,489.24,380.53,489.24,0.8655
97,2,A,4,3,305.58,429.21,422.35,513.03,363.96,513.03,0.8832
97,2,B,27,3,649.41,364.16,698.18,399.81,673.79,399.81,0.822
97,1,A,5,3,688.51,288.54,717.19,311.11,702.85,311.11,0.7483
97,1,B,17,3,205.95,340.11,261.36,380.74,233.66,380.74,0.8136
97,1,A,7,3,49.38,364.26,146.11,419.11,97.75,419.11,0.8754
97,1,B,4,3,821.99,407.52,921.8,455.23,871.9,455.23,0.8432
97,5,A,9,3,690.83,270.28,712.9,287.42,701.87,287.42,0.7109
97,5,B,20,3,371.22,286.37,404.49,313.85,387.86,313.85,0.727
97,1,A,10,3,657.41,267.34,677.86,283.89,667.63,283.89,0.7327
97,1,B,10,3,577.8,298.75,600.35,315.83,589.08,315.83,0.738
97,1,A,11,3,234.65,385.11,341.76,449.31,288.21,449.31,0.874
97,1,B,8,3,512.08,466.94,597.45,557.05,554.76,557.05,0.8649
97,2,A,13,3,667.75,251.94,683.6,265.6,675.68,265.6,0.6444
97,2,B,11,3,525.95,279.33,542.2,292.32,534.08,292.32,0.6114
97,1,A,14,3,694.46,249.58,708.12,261.12,701.29,261.12,0.5247
97,1,B,38,3,287.03,302.23,317.4,321.04,302.21,321.04,0.4611
97,9,A,15,3,486.06,251.07,532.49,287.87,509.28,287.87,0.4514
97,9,B,9,3,540.14,293.33,559.8,310.19,549.97,310.19,0.7447
97,1,A,16,3,572.75,266.13,596.55,285.55,584.65,285.55,0.7688
97,1,B,19,3,457.33,291.26,482.38,312.02,469.85,312.02,0.7084
97,5,A,23,3,639.2,238.3,651.62,247.45,645.41,247.45,0.6255
97,5,B,34,3,471.76,262.94,483.49,272.06,477.62,272.06,0.5572
97,7,A,25,3,613.09,304.0,649.33,333.02,631.21,333.02,0.7893
97,7,B,18,3,536.0,265.54,546.92,275.82,541.46,275.82,0.4747
97,1,A,27,3,335.58,293.89,377.69,321.05,356.63,321.05,0.7382
97,1,B,32,3,1065.69,494.25,1249.52,570.24,1157.6,570.24,0.8269
97,21,A,28,3,655.53,332.64,696.06,368.83,675.79,368.83,0.8169
97,21,B,26,3,565.46,331.91,601.07,361.17,583.26,361.17,0.779
97,5,A,35,3,614.86,249.39,630.03,260.61,622.45,260.61,0.533
97,5,B,15,3,545.21,276.73,559.56,287.97,552.39,287.97,0.6105
97,1,A,40,3,919.71,469.72,1080.77,550.93,1000.24,550.93,0.872
97,1,B,3,3,0.0,456.2,42.81,570.53,21.41,570.53,0.4074
97,1,A,44,3,593.79,254.2,612.73,270.81,603.26,270.81,0.6702
97,1,B,6,3,604.97,317.35,635.41,340.03,620.19,340.03,0.7692
97,1,A,45,3,249.72,318.47,314.36,352.03,282.04,352.03,0.7842
97,1,B,13,3,1010.52,361.83,1108.31,397.82,1059.42,397.82,0.7314
98,1,A,1,3,778.39,376.49,856.81,423.9,817.6,423.9,0.8667
98,1,B,14,3,338.94,419.47,418.89,491.89,378.92,491.89,0.8586
98,2,A,4,3,298.64,433.07,417.97,518.73,358.3,518.73,0.8876
98,2,B,27,3,649.05,362.86,696.5,397.82,672.78,397.82,0.811
98,1,A,5,3,686.85,289.12,715.62,311.38,701.24,311.38,0.712
98,1,B,17,3,204.52,340.94,260.28,380.9,232.4,380.9,0.7949
98,1,A,7,3,46.19,365.94,142.4,420.33,94.29,420.33,0.8881
98,1,B,4,3,818.39,406.1,917.36,452.64,867.87,452.64,0.8506
98,5,A,9,3,689.73,270.37,710.93,287.42,700.33,287.42,0.7255
98,5,B,20,3,371.09,286.17,404.54,313.48,387.81,313.48,0.7178
98,1,A,10,3,656.31,267.37,676.59,284.04,666.45,284.04,0.7445
98,1,B,10,3,577.28,298.3,599.99,315.24,588.63,315.24,0.7283
98,1,A,11,3,226.52,388.67,335.89,452.96,281.2,452.96,0.8714
98,1,B,8,3,511.54,469.97,599.3,562.24,555.42,562.24,0.8709
98,2,A,13,3,666.49,252.93,682.58,265.84,674.54,265.84,0.6095
98,2,B,11,3,525.72,278.27,541.59,291.54,533.65,291.54,0.6732
98,1,A,14,3,692.28,250.21,707.63,261.73,699.95,261.73,0.6219
98,1,B,38,3,286.94,302.29,317.04,321.09,301.99,321.09,0.454
98,9,A,15,3,484.91,257.09,527.76,288.86,506.33,288.86,0.5128
98,9,B,9,3,539.91,293.04,559.45,309.37,549.68,309.37,0.7488
98,1,A,16,3,570.87,267.18,595.33,286.92,583.1,286.92,0.7687
98,1,B,19,3,456.8,291.39,482.34,311.92,469.57,311.92,0.6981
98,5,A,23,3,638.26,238.69,650.69,248.23,644.48,248.23,0.5728
98,5,B,18,3,536.05,264.63,547.06,275.39,541.56,275.39,0.4441
98,1,A,27,3,333.53,294.99,378.36,322.3,355.95,322.3,0.7273
98,1,B,32,3,1060.13,492.23,1244.63,567.17,1152.38,567.17,0.8
98,21,A,28,3,655.07,331.63,695.2,368.29,675.14,368.29,0.8254
98,21,B,26,3,564.96,331.32,599.79,359.82,582.38,359.82,0.7927
98,5,A,35,3,613.51,250.62,628.88,261.67,621.19,261.67,0.5427
98,5,B,15,3,545.4,276.17,559.21,287.37,552.31,287.37,0.6175
98,1,A,40,3,916.19,469.69,1074.45,548.65,995.32,548.65,0.8687
98,1,B,3,3,0.0,455.37,40.98,571.1,20.49,571.1,0.6479
98,1,A,44,3,591.71,254.67,611.83,271.68,601.77,271.68,0.707
98,1,B,6,3,603.84,316.3,634.12,339.17,618.98,339.17,0.7769
98,1,A,45,3,247.61,319.8,311.57,353.27,279.59,353.27,0.8142
98,1,B,13,3,1010.38,362.4,1108.13,397.15,1059.26,397.15,0.7012
99,1,A,1,3,775.98,376.55,853.18,423.17,814.58,423.17,0.8606
99,1,B,14,3,336.88,422.08,417.81,495.96,377.35,495.96,0.863
99,2,A,4,3,290.14,437.11,412.23,524.51,351.19,524.51,0.8782
99,2,B,27,3,646.43,362.04,694.72,396.25,670.57,396.25,0.8097
99,1,A,5,3,685.71,289.42,714.09,311.57,699.9,311.57,0.6876
99,1,B,17,3,203.41,341.58,259.4,381.64,231.41,381.64,0.7654
99,1,A,7,3,42.4,366.58,139.29,421.94,90.85,421.94,0.872
99,1,B,4,3,815.99,405.77,914.87,451.21,865.43,451.21,0.8488
99,5,A,9,3,688.59,270.7,709.69,288.18,699.14,288.18,0.714
99,5,B,20,3,370.68,286.09,404.14,313.4,387.41,313.4,0.723
99,1,A,10,3,655.59,267.38,676.48,284.27,666.03,284.27,0.7429
99,1,B,10,3,577.0,297.79,598.98,314.9,587.99,314.9,0.7307
99,1,A,11,3,219.21,390.51,330.35,457.47,274.78,457.47,0.8755
99,1,B,8,3,511.16,473.06,600.81,567.35,555.98,567.35,0.8691
99,2,A,13,3,666.02,253.55,681.78,266.45,673.9,266.45,0.5762
99,2,B,11,3,524.79,277.99,540.63,291.18,532.71,291.18,0.7115
99,1,A,14,3,691.21,250.21,705.34,261.75,698.27,261.75,0.5856
99,1,B,38,3,286.58,302.37,314.93,321.33,300.75,321.33,0.461
99,9,A,15,3,481.13,256.66,525.42,289.82,503.28,289.82,0.585
99,9,B,9,3,539.2,292.76,558.9,308.83,549.05,308.83,0.7489
99,1,A,16,3,569.06,268.21,594.48,288.28,581.77,288.28,0.7653
99,1,B,19,3,455.92,291.34,481.96,312.2,468.94,312.2,0.7157
99,5,A,23,3,637.01,239.38,649.63,249.0,643.32,249.0,0.4925
99,5,B,18,3,535.65,264.16,546.85,274.83,541.25,274.83,0.5166
99,1,A,27,3,331.73,295.92,375.41,322.62,353.57,322.62,0.7147
99,1,B,32,3,1055.21,489.81,1237.84,564.5,1146.53,564.5,0.8378
99,21,A,28,3,654.6,331.08,693.77,367.76,674.18,367.76,0.8297
99,21,B,26,3,564.3,330.4,598.43,358.13,581.37,358.13,0.7925
99,5,A,35,3,611.0,251.2,627.7,263.0,619.35,263.0,0.5423
99,5,B,15,3,545.04,275.79,558.74,287.06,551.89,287.06,0.5884
99,1,A,40,3,911.8,468.99,1068.18,547.31,989.99,547.31,0.8636
99,1,B,3,3,0.0,457.37,40.5,573.72,20.25,573.72,0.5419
99,1,A,44,3,590.7,255.74,610.54,273.23,600.62,273.23,0.6807
99,1,B,6,3,602.68,315.89,633.44,338.25,618.06,338.25,0.7763
99,1,A,45,3,244.8,320.74,308.23,354.59,276.51,354.59,0.8297
99,1,B,13,3,1010.55,362.56,1107.41,396.86,1058.98,396.86,0.7004
100,1,A,1,3,773.38,376.1,850.3,422.89,811.84,422.89,0.8591
100,1,B,14,3,334.55,424.86,416.64,499.51,375.59,499.51,0.8633
100,2,A,4,3,281.68,441.34,406.91,530.69,344.3,530.69,0.8768
100,2,B,27,3,644.98,361.3,691.98,394.46,668.48,394.46,0.8131
100,1,A,5,3,684.71,289.67,712.51,311.97,698.61,311.97,0.7388
100,1,B,17,3,202.38,341.97,258.6,382.69,230.49,382.69,0.8031
100,1,A,7,3,38.9,367.73,136.73,423.64,87.82,423.64,0.859
100,1,B,4,3,813.19,405.26,911.56,450.08,862.38,450.08,0.8657
100,5,A,9,3,688.04,271.64,709.44,289.17,698.74,289.17,0.7504
100,5,B,20,3,370.61,285.94,403.77,313.6,387.19,313.6,0.7215
100,1,A,10,3,654.61,267.51,675.22,284.52,664.92,284.52,0.738
100,1,B,10,3,576.28,297.52,597.79,314.63,587.04,314.63,0.7305
100,1,A,11,3,211.27,392.96,324.96,461.38,268.11,461.38,0.8648
100,1,B,8,3,511.65,477.04,602.59,572.58,557.12,572.58,0.8642
100,2,A,13,3,664.77,253.62,681.46,267.29,673.11,267.29,0.5329
100,2,B,11,3,524.72,278.14,540.19,291.06,532.45,291.06,0.7227
100,1,A,14,3,690.63,251.21,704.61,263.24,697.62,263.24,0.4576
100,1,B,38,3,286.29,302.42,313.15,321.71,299.72,321.71,0.5121
100,9,A,15,3,480.12,260.68,522.25,291.03,501.19,291.03,0.5827
100,9,B,9,3,538.48,292.04,558.4,308.45,548.44,308.45,0.7408
100,1,A,16,3,567.78,269.27,593.03,289.43,580.4,289.43,0.7762
100,1,B,19,3,455.95,291.26,481.3,312.69,468.62,312.69,0.6964
100,5,A,23,3,635.59,240.07,648.1,249.93,641.84,249.93,0.6627
100,5,B,18,3,535.74,263.7,546.71,274.09,541.23,274.09,0.5242
100,1,A,25,3,612.13,303.94,648.55,332.2,630.34,332.2,0.7955
100,1,B,21,3,977.05,357.27,1038.48,383.83,1007.77,383.83,0.4899
100,1,A,27,3,329.8,297.51,374.39,324.76,352.09,324.76,0.7043
100,1,B,32,3,1049.52,487.51,1231.21,562.16,1140.37,562.16,0.8472
100,21,A,28,3,653.88,330.36,692.98,367.2,673.43,367.2,0.8265
100,21,B,26,3,563.18,329.58,597.67,357.26,580.42,357.26,0.7691
100,5,A,35,3,608.98,251.56,626.04,263.89,617.51,263.89,0.593
100,5,B,15,3,544.14,275.52,558.27,286.95,551.2,286.95,0.5143
100,1,A,40,3,906.21,466.93,1061.95,545.73,984.08,545.73,0.8369
100,1,B,3,3,0.0,459.42,39.78,573.86,19.89,573.86,0.5602
100,1,A,44,3,588.92,256.87,609.2,274.44,599.06,274.44,0.6901
100,1,B,6,3,601.98,315.91,632.47,337.65,617.22,337.65,0.778
100,1,A,45,3,241.81,322.79,306.13,355.85,273.97,355.85,0.815
100,1,B,13,3,1008.61,361.64,1106.53,396.75,1057.57,396.75,0.7024
100,5,A,56,3,697.24,238.58,708.39,250.43,702.81,250.43,0.3294
100,5,B,34,3,471.8,262.73,483.34,272.01,477.57,272.01,0.5985
101,1,A,1,3,770.77,376.17,848.2,422.51,809.48,422.51,0.8618
101,1,B,14,3,331.45,426.98,414.86,502.88,373.16,502.88,0.8605
101,2,A,4,3,273.3,445.92,400.61,537.2,336.95,537.2,0.8847
101,2,B,27,3,643.78,360.21,690.49,393.33,667.13,393.33,0.8115
101,1,A,5,3,683.39,288.93,712.35,312.28,697.87,312.28,0.6827
101,1,B,17,3,201.42,341.77,257.69,383.22,229.55,383.22,0.8282
101,1,A,7,3,35.1,369.18,133.63,425.83,84.36,425.83,0.8555
101,1,B,4,3,810.49,404.21,907.88,449.12,859.19,449.12,0.8668
101,5,A,9,3,687.44,272.28,708.86,289.72,698.15,289.72,0.7387
101,5,B,20,3,370.35,286.09,402.86,313.77,386.6,313.77,0.7067
101,1,A,10,3,654.0,268.14,674.31,284.84,664.16,284.84,0.7451
101,1,B,10,3,575.56,297.37,596.68,314.21,586.12,314.21,0.7395
101,1,A,11,3,203.22,396.15,318.43,466.06,260.83,466.06,0.8723
101,1,B,8,3,511.72,480.49,604.05,578.45,557.88,578.45,0.8718
101,2,A,13,3,663.96,254.15,680.09,267.92,672.03,267.92,0.6429
101,2,B,11,3,524.41,278.26,539.61,290.84,532.01,290.84,0.7246
101,1,A,14,3,689.03,251.55,703.08,263.69,696.05,263.69,0.5811
101,1,B,38,3,285.89,302.83,313.01,321.73,299.45,321.73,0.5681
101,9,A,15,3,478.76,257.41,523.1,291.66,500.93,291.66,0.6369
101,9,B,9,3,537.95,291.47,557.82,308.18,547.88,308.18,0.7326
101,1,A,16,3,565.51,270.66,590.78,290.39,578.15,290.39,0.766
101,1,B,19,3,455.89,290.84,480.76,313.2,468.33,313.2,0.6987
101,5,A,23,3,634.07,241.37,647.11,251.07,640.59,251.07,0.3517
101,5,B,18,3,535.62,263.54,546.43,273.79,541.02,273.79,0.5148
101,1,A,25,3,611.67,303.81,648.49,331.94,630.08,331.94,0.8004
101,1,B,21,3,976.49,357.41,1036.85,383.5,1006.67,383.5,0.4568
101,1,A,27,3,327.39,298.7,377.04,327.16,352.21,327.16,0.6982
101,1,B,32,3,1044.72,485.88,1225.68,560.1,1135.2,560.1,0.8576
101,21,A,28,3,653.02,330.28,692.21,366.79,672.61,366.79,0.8198
101,21,B,26,3,562.26,328.76,596.59,356.4,579.43,356.4,0.7808
101,5,A,35,3,608.08,253.17,624.79,264.52,616.43,264.52,0.6744
101,5,B,15,3,543.37,275.39,557.81,286.93,550.59,286.93,0.5337
101,1,A,40,3,902.36,465.83,1057.09,544.23,979.72,544.23,0.8615
101,1,B,3,3,0.0,461.81,38.16,577.51,19.08,577.51,0.4628
101,1,A,44,3,587.77,257.95,607.71,275.33,597.74,275.33,0.7211
101,1,B,6,3,601.95,315.8,631.36,337.2,616.66,337.2,0.7796
101,1,A,45,3,239.76,323.32,304.1,356.95,271.93,356.95,0.7904
101,1,B,13,3,1007.55,361.36,1105.52,396.48,1056.53,396.48,0.6965
101,5,A,56,3,696.35,239.36,707.11,251.21,701.73,251.21,0.4304
101,5,B,34,3,471.38,262.99,483.53,272.63,477.46,272.63,0.5269
102,1,A,1,3,768.19,376.48,845.64,422.19,806.91,422.19,0.8682
102,1,B,14,3,328.97,429.83,413.32,506.63,371.15,506.63,0.8687
102,2,A,4,3,264.8,450.8,394.86,543.62,329.83,543.62,0.8893
102,2,B,27,3,642.66,359.22,688.87,392.32,665.77,392.32,0.8154
102,1,A,5,3,682.62,288.77,710.83,312.43,696.73,312.43,0.7194
102,1,B,17,3,200.06,342.44,256.51,383.99,228.29,383.99,0.8196
102,1,A,7,3,31.0,370.95,130.64,427.6,80.82,427.6,0.856
102,1,B,4,3,808.38,403.04,904.36,448.66,856.37,448.66,0.8659
102,5,A,9,3,686.04,272.53,707.79,290.07,696.92,290.07,0.7249
102,5,B,20,3,369.98,285.64,402.46,314.14,386.22,314.14,0.7119
102,1,A,10,3,653.32,268.39,673.36,285.01,663.34,285.01,0.7165
102,1,B,10,3,575.02,297.25,595.9,314.13,585.46,314.13,0.762
102,1,A,11,3,194.87,399.01,312.35,470.48,253.61,470.48,0.8685
102,1,B,8,3,512.12,484.62,605.76,584.48,558.94,584.48,0.8674
102,2,A,13,3,662.76,255.38,678.86,268.55,670.81,268.55,0.6202
102,2,B,11,3,523.21,278.34,539.23,290.89,531.22,290.89,0.7016
102,1,A,14,3,688.03,252.18,702.01,263.75,695.02,263.75,0.6123
102,1,B,38,3,285.81,302.83,313.28,321.97,299.54,321.97,0.5134
102,9,A,15,3,478.58,264.84,519.86,292.65,499.22,292.65,0.6577
102,9,B,9,3,537.66,291.53,557.06,308.11,547.36,308.11,0.7374
102,1,A,16,3,563.65,272.14,588.8,291.45,576.22,291.45,0.7847
102,1,B,19,3,455.45,291.02,479.96,313.76,467.7,313.76,0.7174
102,5,A,23,3,632.79,242.2,645.34,252.26,639.07,252.26,0.5457
102,5,B,18,3,535.31,263.89,545.91,274.0,540.61,274.0,0.4797
102,1,A,25,3,611.24,303.73,648.09,331.58,629.66,331.58,0.7979
102,1,B,21,3,975.8,357.79,1036.01,383.61,1005.91,383.61,0.5017
102,1,A,27,3,325.3,299.43,376.4,327.99,350.85,327.99,0.6568
102,1,B,32,3,1039.27,484.52,1218.31,557.44,1128.79,557.44,0.8501
102,21,A,28,3,652.4,330.73,691.65,366.33,672.03,366.33,0.81
102,21,B,26,3,561.73,327.69,595.98,356.15,578.85,356.15,0.7677
102,5,A,35,3,606.33,254.44,623.48,265.74,614.9,265.74,0.6265
102,5,B,15,3,542.7,275.07,556.71,286.86,549.7,286.86,0.5356
102,1,A,40,3,897.84,463.72,1049.35,542.64,973.6,542.64,0.8645
102,1,B,3,3,0.0,464.93,36.73,572.31,18.37,572.31,0.5078
102,1,A,44,3,586.46,258.13,606.84,276.09,596.65,276.09,0.7437
102,1,B,6,3,600.57,315.02,630.61,337.24,615.59,337.24,0.7746
102,1,A,45,3,236.38,323.94,301.49,357.78,268.94,357.78,0.7922
102,1,B,13,3,1007.98,361.98,1105.03,396.58,1056.5,396.58,0.6696
102,5,A,56,3,695.47,240.06,706.3,251.63,700.89,251.63,0.4355
102,5,B,34,3,470.65,263.65,483.48,273.69,477.06,273.69,0.3949
103,1,A,1,3,766.08,376.25,842.12,421.54,804.1,421.54,0.8651
103,1,B,14,3,325.88,432.52,411.82,511.12,368.85,511.12,0.8679
103,2,A,4,3,256.23,455.0,388.77,551.15,322.5,551.15,0.8895
103,2,B,27,3,641.79,358.91,686.6,391.29,664.19,391.29,0.8244
103,1,A,5,3,680.9,289.57,708.56,312.77,694.73,312.77,0.662
103,1,B,17,3,198.6,342.36,255.56,384.91,227.08,384.91,0.8287
103,1,A,7,3,27.92,373.19,128.49,428.81,78.21,428.81,0.8668
103,1,B,4,3,804.87,402.44,899.96,447.95,852.42,447.95,0.8485
103,5,A,9,3,685.03,273.46,706.68,290.63,695.86,290.63,0.6969
103,5,B,20,3,369.58,278.57,403.25,314.35,386.42,314.35,0.7108
103,1,A,10,3,652.27,268.96,672.82,285.5,662.55,285.5,0.6862
103,1,B,10,3,574.58,297.21,595.38,314.25,584.98,314.25,0.775
103,1,A,11,3,187.08,403.02,306.72,475.06,246.9,475.06,0.8748
103,1,B,8,3,512.27,488.84,607.39,591.57,559.83,591.57,0.8609
103,2,A,13,3,661.93,256.32,678.14,269.2,670.04,269.2,0.549
103,2,B,11,3,522.44,278.21,538.82,291.03,530.63,291.03,0.6908
103,1,A,14,3,687.42,253.1,701.66,264.78,694.54,264.78,0.5738
103,1,B,38,3,283.26,302.39,311.66,322.65,297.46,322.65,0.4915
103,9,A,15,3,476.69,263.78,518.12,293.57,497.4,293.57,0.5758
103,9,B,9,3,536.96,291.7,556.7,308.11,546.83,308.11,0.7266
103,1,A,16,3,561.93,273.38,587.73,292.77,574.83,292.77,0.7986
103,1,B,19,3,455.33,291.45,479.5,314.72,467.41,314.72,0.7316
103,5,A,23,3,631.08,243.62,644.22,253.46,637.65,253.46,0.4529
103,5,B,18,3,534.9,264.07,545.48,274.95,540.19,274.95,0.4882
103,1,A,25,3,611.59,303.89,647.2,331.35,629.39,331.35,0.8008
103,1,B,21,3,975.64,357.9,1036.83,383.98,1006.23,383.98,0.5111
103,1,A,27,3,322.36,300.47,371.66,328.5,347.01,328.5,0.69
103,1,B,32,3,1033.29,483.95,1212.19,555.48,1122.74,555.48,0.8514
103,21,A,28,3,651.45,331.0,690.2,365.48,670.82,365.48,0.7896
103,21,B,26,3,560.26,327.49,595.24,355.33,577.75,355.33,0.7699
103,5,A,35,3,605.18,255.02,621.93,266.71,613.56,266.71,0.6775
103,5,B,15,3,542.32,275.18,555.92,286.97,549.12,286.97,0.5665
103,1,A,40,3,893.97,462.42,1044.51,541.13,969.24,541.13,0.8704
103,1,B,3,3,0.0,467.82,33.88,562.83,16.94,562.83,0.4356
103,1,A,44,3,584.8,259.2,605.05,277.01,594.93,277.01,0.7426
103,1,B,6,3,599.54,314.43,629.63,337.07,614.59,337.07,0.7713
103,1,A,45,3,233.77,325.07,299.26,359.84,266.52,359.84,0.7851
103,1,B,13,3,1007.67,361.9,1105.45,396.81,1056.56,396.81,0.6944
103,5,A,56,3,694.22,240.75,705.65,252.52,699.94,252.52,0.307
103,5,B,34,3,469.84,263.99,483.33,274.74,476.58,274.74,0.4106
104,1,A,1,3,763.56,376.02,838.99,420.7,801.28,420.7,0.858
104,1,B,14,3,323.6,436.33,410.04,515.08,366.82,515.08,0.8653
104,2,A,4,3,246.53,459.82,382.85,558.23,314.69,558.23,0.895
104,2,B,27,3,639.84,358.56,684.9,390.46,662.37,390.46,0.8363
104,1,A,5,3,680.46,291.46,707.6,312.99,694.03,312.99,0.7013
104,1,B,17,3,197.19,343.7,255.01,385.95,226.1,385.95,0.8336
104,1,A,7,3,24.74,374.63,124.78,430.82,74.76,430.82,0.8676
104,1,B,4,3,802.05,402.36,897.5,447.56,849.78,447.56,0.8448
104,5,A,9,3,683.98,274.42,705.02,291.04,694.5,291.04,0.7044
104,5,B,20,3,369.39,283.2,402.69,315.34,386.04,315.34,0.7112
104,1,A,10,3,651.56,270.5,671.7,285.96,661.63,285.96,0.7263
104,1,B,10,3,574.41,297.3,594.96,314.53,584.68,314.53,0.7572
104,1,A,11,3,178.27,407.08,300.5,479.44,239.39,479.44,0.862
104,1,B,8,3,512.64,493.81,609.7,598.95,561.17,598.95,0.8595
104,2,A,13,3,660.93,257.35,677.35,269.76,669.14,269.76,0.5879
104,2,B,11,3,522.4,278.41,538.19,291.14,530.29,291.14,0.6872
104,1,A,14,3,686.85,254.2,700.72,265.29,693.78,265.29,0.6984
104,1,B,38,3,282.47,302.7,312.27,323.99,297.37,323.99,0.6087
104,9,A,15,3,477.17,267.1,517.99,294.53,497.58,294.53,0.6205
104,9,B,9,3,536.47,292.5,555.35,308.41,545.91,308.41,0.7401
104,1,A,16,3,560.03,274.75,585.61,293.65,572.82,293.65,0.7799
104,1,B,19,3,455.21,292.46,478.87,315.7,467.04,315.7,0.7283
104,5,A,23,3,630.01,244.29,642.96,254.42,636.48,254.42,0.6036
104,5,B,18,3,534.23,264.19,545.06,275.55,539.64,275.55,0.5445
104,1,A,25,3,611.8,304.21,646.66,331.27,629.23,331.27,0.8006
104,1,B,21,3,976.44,357.72,1043.56,385.46,1010.0,385.46,0.5271
104,1,A,27,3,319.01,301.81,366.45,329.54,342.73,329.54,0.7145
104,1,B,32,3,1029.57,483.18,1206.45,554.16,1118.01,554.16,0.8539
104,21,A,28,3,650.67,331.5,689.02,364.97,669.85,364.97,0.7951
104,21,B,26,3,559.85,327.15,594.16,354.77,577.0,354.77,0.7665
