frame_id,track_id_a,track_id_b,score_total,score_graph,score_temp,score_center,num_valid_a,num_valid_b,best_total_score
17,25,26,0.785415,0.732825,0.05259,0.0,11,13,6.013619
17,11,6,0.684099,0.611702,0.072397,0.0,11,13,6.013619
17,2,1,0.702431,0.62009,0.082341,0.0,11,13,6.013619
17,6,2,0.791014,0.660902,0.130112,0.0,11,13,6.013619
17,7,7,0.89472,0.738772,0.155947,0.0,11,13,6.013619
17,8,3,0.985453,0.81168,0.173772,0.0,11,13,6.013619
18,1,12,0.732221,0.732221,0.0,0.0,11,13,7.602086
18,5,13,0.66111,0.56308,0.098031,0.0,11,13,7.602086
18,4,21,0.626163,0.575033,0.05113,0.0,11,13,7.602086
18,25,26,0.758465,0.70363,0.054836,0.0,11,13,7.602086
18,11,6,0.699457,0.619507,0.07995,0.0,11,13,7.602086
18,2,1,0.724871,0.636021,0.088849,0.0,11,13,7.602086
18,3,5,0.684112,0.586762,0.09735,0.0,11,13,7.602086
18,6,2,0.831197,0.665437,0.165759,0.0,11,13,7.602086
18,7,7,0.897345,0.743379,0.153966,0.0,11,13,7.602086
18,8,3,0.987145,0.813394,0.173751,0.0,11,13,7.602086
19,1,12,0.74264,0.74264,0.0,0.0,11,13,6.827102
19,4,21,0.584212,0.572442,0.011769,0.0,11,13,6.827102
19,25,26,0.72112,0.671867,0.049253,0.0,11,13,6.827102
19,11,6,0.689848,0.617369,0.072479,0.0,11,13,6.827102
19,2,1,0.716637,0.624214,0.092424,0.0,11,13,6.827102
19,3,5,0.669928,0.57835,0.091579,0.0,11,13,6.827102
19,6,2,0.821437,0.662039,0.159398,0.0,11,13,6.827102
19,7,7,0.893519,0.743054,0.150465,0.0,11,13,6.827102
19,8,3,0.987761,0.813811,0.17395,0.0,11,13,6.827102
20,1,12,0.74037,0.74037,0.0,0.0,11,13,5.470158
20,5,21,0.637717,0.564211,0.073506,0.0,11,13,5.470158
20,11,6,0.688963,0.623725,0.065238,0.0,11,13,5.470158
20,2,1,0.7256,0.626831,0.098768,0.0,11,13,5.470158
20,6,2,0.798201,0.659722,0.138479,0.0,11,13,5.470158
20,7,7,0.893333,0.743058,0.150275,0.0,11,13,5.470158
20,8,3,0.985974,0.811547,0.174426,0.0,11,13,5.470158
21,1,12,0.744266,0.744266,0.0,0.0,11,14,5.478238
21,4,21,0.704841,0.651133,0.053708,0.0,11,14,5.478238
21,11,6,0.668868,0.593712,0.075156,0.0,11,14,5.478238
21,2,1,0.719847,0.61792,0.101927,0.0,11,14,5.478238
21,6,2,0.802496,0.647901,0.154595,0.0,11,14,5.478238
21,7,7,0.869574,0.72685,0.142724,0.0,11,14,5.478238
21,8,3,0.968346,0.802397,0.165949,0.0,11,14,5.478238
22,1,12,0.741293,0.741293,0.0,0.0,11,14,5.435518
22,4,21,0.650684,0.595572,0.055111,0.0,11,14,5.435518
22,11,6,0.67889,0.602808,0.076082,0.0,11,14,5.435518
22,2,1,0.733434,0.627734,0.1057,0.0,11,14,5.435518
22,6,2,0.803126,0.651263,0.151864,0.0,11,14,5.435518
22,7,7,0.866542,0.72835,0.138192,0.0,11,14,5.435518
22,8,3,0.961549,0.799298,0.162251,0.0,11,14,5.435518
23,5,29,0.577621,0.577621,0.0,0.0,12,14,5.282781
23,4,21,0.749975,0.649796,0.100178,0.0,12,14,5.282781
23,11,6,0.677475,0.559812,0.117663,0.0,12,14,5.282781
23,2,1,0.662976,0.588045,0.074931,0.0,12,14,5.282781
23,6,2,0.790198,0.653606,0.136592,0.0,12,14,5.282781
23,7,7,0.870692,0.720265,0.150428,0.0,12,14,5.282781
23,8,3,0.953844,0.782713,0.171131,0.0,12,14,5.282781
24,1,4,0.629665,0.629665,0.0,0.0,13,13,7.368776
24,28,27,0.726028,0.611092,0.114936,0.0,13,13,7.368776
24,4,6,0.9128,0.745424,0.167377,0.0,13,13,7.368776
24,25,26,0.884977,0.700544,0.184433,0.0,13,13,7.368776
24,11,8,0.765459,0.620666,0.144793,0.0,13,13,7.368776
24,3,5,0.681049,0.615888,0.065161,0.0,13,13,7.368776
24,6,2,0.86964,0.696961,0.172679,0.0,13,13,7.368776
24,7,7,0.919992,0.754746,0.165246,0.0,13,13,7.368776
24,8,3,0.979165,0.795373,0.183792,0.0,13,13,7.368776
25,1,4,0.6591,0.6591,0.0,0.0,12,13,7.341022
25,28,27,0.765055,0.663334,0.101721,0.0,12,13,7.341022
25,4,6,0.909102,0.745284,0.163818,0.0,12,13,7.341022
25,25,26,0.929926,0.748822,0.181104,0.0,12,13,7.341022
25,2,1,0.702569,0.618542,0.084027,0.0,12,13,7.341022
25,3,5,0.678547,0.605414,0.073133,0.0,12,13,7.341022
25,6,2,0.838192,0.68045,0.157742,0.0,12,13,7.341022
25,7,7,0.892596,0.734203,0.158392,0.0,12,13,7.341022
25,8,3,0.965936,0.787411,0.178525,0.0,12,13,7.341022
26,5,21,0.569648,0.569648,0.0,0.0,12,13,6.066844
26,28,27,0.701952,0.619122,0.082831,0.0,12,13,6.066844
26,4,6,0.867214,0.707522,0.159692,0.0,12,13,6.066844
26,25,26,0.892513,0.707453,0.18506,0.0,12,13,6.066844
26,11,8,0.774403,0.636373,0.13803,0.0,12,13,6.066844
26,3,5,0.634244,0.57884,0.055404,0.0,12,13,6.066844
26,7,7,0.75753,0.698011,0.059519,0.0,12,13,6.066844
26,8,3,0.869338,0.771787,0.097551,0.0,12,13,6.066844
27,5,21,0.599717,0.599717,0.0,0.0,12,13,5.080167
27,28,27,0.707097,0.620269,0.086828,0.0,12,13,5.080167
27,25,26,0.875517,0.72064,0.154877,0.0,12,13,5.080167
27,2,1,0.68539,0.632529,0.052861,0.0,12,13,5.080167
27,7,8,0.646899,0.580147,0.066752,0.0,12,13,5.080167
27,6,2,0.671181,0.614461,0.05672,0.0,12,13,5.080167
27,8,3,0.894368,0.773894,0.120474,0.0,12,13,5.080167
28,5,21,0.629978,0.629978,0.0,0.0,11,13,4.391848
28,25,26,0.826391,0.701307,0.125084,0.0,11,13,4.391848
28,2,1,0.721548,0.640462,0.081087,0.0,11,13,4.391848
28,7,8,0.662423,0.601155,0.061268,0.0,11,13,4.391848
28,6,2,0.673096,0.608936,0.064159,0.0,11,13,4.391848
28,8,3,0.878411,0.755404,0.123007,0.0,11,13,4.391848
29,5,21,0.593792,0.593792,0.0,0.0,11,13,5.262671
29,4,6,0.86633,0.726733,0.139597,0.0,11,13,5.262671
29,25,26,0.876392,0.697296,0.179096,0.0,11,13,5.262671
29,2,1,0.705064,0.628463,0.076601,0.0,11,13,5.262671
29,7,8,0.662015,0.598171,0.063845,0.0,11,13,5.262671
29,6,2,0.67033,0.607971,0.062359,0.0,11,13,5.262671
29,8,3,0.888748,0.762633,0.126115,0.0,11,13,5.262671
30,4,13,0.616233,0.616233,0.0,0.0,11,13,4.300394
30,11,21,0.815045,0.668013,0.147032,0.0,11,13,4.300394
30,2,1,0.63012,0.621234,0.008886,0.0,11,13,4.300394
30,7,8,0.662741,0.599962,0.06278,0.0,11,13,4.300394
30,6,2,0.685201,0.623399,0.061802,0.0,11,13,4.300394
30,8,3,0.891054,0.767285,0.123768,0.0,11,13,4.300394
31,4,13,0.620686,0.620686,0.0,0.0,11,13,4.34392
31,11,21,0.82189,0.668575,0.153315,0.0,11,13,4.34392
31,2,1,0.652633,0.646192,0.006442,0.0,11,13,4.34392
31,7,8,0.666618,0.599032,0.067585,0.0,11,13,4.34392
31,6,2,0.684179,0.617701,0.066478,0.0,11,13,4.34392
31,8,3,0.897913,0.775986,0.121927,0.0,11,13,4.34392
32,4,13,0.619005,0.619005,0.0,0.0,11,13,4.353249
32,11,21,0.830342,0.668026,0.162317,0.0,11,13,4.353249
32,2,1,0.655964,0.651747,0.004216,0.0,11,13,4.353249
32,7,8,0.66594,0.596037,0.069903,0.0,11,13,4.353249
32,6,2,0.677668,0.609096,0.068571,0.0,11,13,4.353249
32,8,3,0.90433,0.783814,0.120516,0.0,11,13,4.353249
33,5,21,0.557175,0.557175,0.0,0.0,11,13,5.034792
33,28,27,0.733465,0.600699,0.132766,0.0,11,13,5.034792
33,4,6,0.744478,0.662612,0.081866,0.0,11,13,5.034792
33,2,1,0.736844,0.630074,0.10677,0.0,11,13,5.034792
33,7,8,0.671621,0.595655,0.075966,0.0,11,13,5.034792
33,6,2,0.688109,0.614465,0.073644,0.0,11,13,5.034792
33,8,3,0.903101,0.782353,0.120748,0.0,11,13,5.034792
34,5,21,0.571033,0.571033,0.0,0.0,11,13,5.031325
34,28,27,0.734395,0.606655,0.12774,0.0,11,13,5.031325
34,4,6,0.731949,0.658179,0.07377,0.0,11,13,5.031325
34,2,1,0.72998,0.628996,0.100985,0.0,11,13,5.031325
34,7,8,0.68129,0.599272,0.082018,0.0,11,13,5.031325
34,6,2,0.682791,0.604114,0.078676,0.0,11,13,5.031325
34,8,3,0.899888,0.777817,0.12207,0.0,11,13,5.031325
35,5,13,0.593269,0.593269,0.0,0.0,11,13,5.080676
35,25,4,0.666122,0.560156,0.105966,0.0,11,13,5.080676
35,11,6,0.794658,0.675832,0.118826,0.0,11,13,5.080676
35,2,1,0.7568,0.645925,0.110875,0.0,11,13,5.080676
35,7,8,0.691919,0.603597,0.088322,0.0,11,13,5.080676
35,6,2,0.68593,0.603145,0.082785,0.0,11,13,5.080676
35,8,3,0.891978,0.772023,0.119955,0.0,11,13,5.080676
36,5,13,0.575215,0.575215,0.0,0.0,11,13,5.045281
36,25,4,0.668772,0.567841,0.100931,0.0,11,13,5.045281
36,11,6,0.787506,0.678908,0.108598,0.0,11,13,5.045281
36,2,1,0.748487,0.640805,0.107682,0.0,11,13,5.045281
36,7,8,0.695257,0.601413,0.093844,0.0,11,13,5.045281
36,6,2,0.680562,0.595706,0.084857,0.0,11,13,5.045281
36,8,3,0.889482,0.768979,0.120504,0.0,11,13,5.045281
37,5,13,0.69188,0.69188,0.0,0.0,11,12,5.003283
37,28,4,0.622486,0.596554,0.025932,0.0,11,12,5.003283
37,4,6,0.728456,0.635393,0.093062,0.0,11,12,5.003283
37,2,1,0.719606,0.609284,0.110322,0.0,11,12,5.003283
37,7,8,0.693727,0.593757,0.09997,0.0,11,12,5.003283
37,6,2,0.662995,0.590938,0.072057,0.0,11,12,5.003283
37,8,3,0.884134,0.77453,0.109604,0.0,11,12,5.003283
38,5,13,0.635749,0.635749,0.0,0.0,11,12,5.072027
38,28,27,0.73311,0.692814,0.040296,0.0,11,12,5.072027
38,25,26,0.79292,0.680626,0.112294,0.0,11,12,5.072027
38,2,1,0.667397,0.634813,0.032583,0.0,11,12,5.072027
38,7,8,0.703189,0.598463,0.104726,0.0,11,12,5.072027
38,6,2,0.659287,0.583829,0.075458,0.0,11,12,5.072027
38,8,3,0.880376,0.771525,0.108851,0.0,11,12,5.072027
39,4,13,0.649858,0.649858,0.0,0.0,11,12,4.184628
39,11,21,0.674081,0.629325,0.044756,0.0,11,12,4.184628
39,2,1,0.63321,0.609792,0.023418,0.0,11,12,4.184628
39,7,8,0.700916,0.596352,0.104565,0.0,11,12,4.184628
39,6,2,0.649953,0.572963,0.076989,0.0,11,12,4.184628
39,8,3,0.87661,0.768709,0.107901,0.0,11,12,4.184628
40,28,27,0.653237,0.653237,0.0,0.0,11,12,4.722298
40,25,26,0.878515,0.706037,0.172478,0.0,11,12,4.722298
40,4,8,0.770928,0.647987,0.122941,0.0,11,12,4.722298
40,11,14,0.804255,0.612203,0.192052,0.0,11,12,4.722298
40,7,7,0.737742,0.631843,0.105899,0.0,11,12,4.722298
40,8,3,0.87762,0.785093,0.092527,0.0,11,12,4.722298
41,4,13,0.641834,0.641834,0.0,0.0,11,12,3.626451
41,15,21,0.69862,0.631387,0.067233,0.0,11,12,3.626451
41,11,8,0.668071,0.703419,-0.035348,0.0,11,12,3.626451
41,7,7,0.75438,0.635249,0.119131,0.0,11,12,3.626451
41,8,3,0.863545,0.769112,0.094433,0.0,11,12,3.626451
42,5,13,0.58402,0.58402,0.0,0.0,11,12,4.53985
42,28,27,0.695992,0.701099,-0.005107,0.0,11,12,4.53985
42,25,26,0.83381,0.654204,0.179607,0.0,11,12,4.53985
42,11,8,0.820652,0.772758,0.047895,0.0,11,12,4.53985
42,7,7,0.712789,0.641087,0.071702,0.0,11,12,4.53985
42,8,3,0.892586,0.799907,0.092679,0.0,11,12,4.53985
43,5,21,0.554127,0.554127,0.0,0.0,11,12,4.647604
43,28,27,0.8204,0.715725,0.104675,0.0,11,12,4.647604
43,25,26,0.848862,0.667669,0.181193,0.0,11,12,4.647604
43,4,8,0.770443,0.651227,0.119215,0.0,11,12,4.647604
43,7,7,0.75737,0.647916,0.109454,0.0,11,12,4.647604
43,8,3,0.896403,0.806463,0.08994,0.0,11,12,4.647604
44,5,13,0.578276,0.578276,0.0,0.0,11,12,4.570872
44,28,27,0.685723,0.692714,-0.006992,0.0,11,12,4.570872
44,25,26,0.861468,0.681793,0.179675,0.0,11,12,4.570872
44,4,8,0.775255,0.656581,0.118674,0.0,11,12,4.570872
44,7,7,0.777419,0.660106,0.117313,0.0,11,12,4.570872
44,8,3,0.892731,0.803402,0.089329,0.0,11,12,4.570872
45,5,21,0.619594,0.619594,0.0,0.0,11,11,5.755997
45,28,27,0.771092,0.688274,0.082817,0.0,11,11,5.755997
45,25,26,0.857761,0.668668,0.189093,0.0,11,11,5.755997
45,4,8,0.864203,0.760314,0.103889,0.0,11,11,5.755997
45,11,14,0.906198,0.69905,0.207148,0.0,11,11,5.755997
45,7,7,0.834917,0.714794,0.120123,0.0,11,11,5.755997
45,8,3,0.902233,0.796725,0.105508,0.0,11,11,5.755997
46,28,27,0.748213,0.748213,0.0,0.0,11,11,5.084099
46,25,26,0.772033,0.67471,0.097323,0.0,11,11,5.084099
46,4,8,0.84159,0.739817,0.101772,0.0,11,11,5.084099
46,11,14,0.985475,0.775538,0.209937,0.0,11,11,5.084099
46,7,7,0.822034,0.698968,0.123066,0.0,11,11,5.084099
46,8,3,0.914754,0.808075,0.106679,0.0,11,11,5.084099
47,1,4,0.710659,0.710659,0.0,0.0,11,11,6.045097
47,5,6,0.839403,0.728163,0.11124,0.0,11,11,6.045097
47,25,26,0.842541,0.727295,0.115246,0.0,11,11,6.045097
47,4,8,0.8361,0.731573,0.104527,0.0,11,11,6.045097
47,11,14,0.96712,0.756969,0.210151,0.0,11,11,6.045097
47,7,7,0.944619,0.735035,0.209584,0.0,11,11,6.045097
47,8,3,0.904655,0.797883,0.106772,0.0,11,11,6.045097
48,1,4,0.707532,0.707532,0.0,0.0,11,11,5.929212
48,5,6,0.86657,0.752591,0.113979,0.0,11,11,5.929212
48,28,26,0.706386,0.637264,0.069122,0.0,11,11,5.929212
48,4,8,0.812134,0.735546,0.076588,0.0,11,11,5.929212
48,11,14,0.980659,0.76892,0.21174,0.0,11,11,5.929212
48,7,7,0.94376,0.734247,0.209514,0.0,11,11,5.929212
48,8,3,0.91217,0.804001,0.108169,0.0,11,11,5.929212
49,1,4,0.739434,0.739434,0.0,0.0,11,11,6.082911
49,5,6,0.873368,0.758376,0.114991,0.0,11,11,6.082911
49,25,26,0.822085,0.708293,0.113792,0.0,11,11,6.082911
49,4,8,0.85573,0.750461,0.105269,0.0,11,11,6.082911
49,11,14,0.9597,0.752466,0.207234,0.0,11,11,6.082911
49,7,7,0.916792,0.71843,0.198362,0.0,11,11,6.082911
49,8,3,0.915801,0.80892,0.106881,0.0,11,11,6.082911
50,1,4,0.669234,0.669234,0.0,0.0,11,11,5.947015
50,28,27,0.785042,0.679189,0.105854,0.0,11,11,5.947015
50,25,26,0.88028,0.687662,0.192617,0.0,11,11,5.947015
50,4,8,0.835924,0.729416,0.106508,0.0,11,11,5.947015
50,11,14,0.947977,0.740934,0.207043,0.0,11,11,5.947015
50,7,7,0.895937,0.701102,0.194836,0.0,11,11,5.947015
50,8,3,0.932622,0.824513,0.108109,0.0,11,11,5.947015
51,1,4,0.664681,0.664681,0.0,0.0,11,11,5.927434
51,28,27,0.788228,0.68082,0.107407,0.0,11,11,5.927434
51,25,26,0.88189,0.688444,0.193446,0.0,11,11,5.927434
51,4,8,0.838414,0.732336,0.106079,0.0,11,11,5.927434
51,11,14,0.951523,0.740764,0.210759,0.0,11,11,5.927434
51,7,7,0.889443,0.692642,0.1968,0.0,11,11,5.927434
51,8,3,0.913255,0.8109,0.102355,0.0,11,11,5.927434
52,1,4,0.689275,0.689275,0.0,0.0,11,11,5.880204
52,28,27,0.765819,0.661993,0.103826,0.0,11,11,5.880204
52,25,26,0.870961,0.679691,0.19127,0.0,11,11,5.880204
52,4,8,0.818216,0.711389,0.106827,0.0,11,11,5.880204
52,11,14,0.935373,0.72987,0.205503,0.0,11,11,5.880204
52,7,7,0.901213,0.698933,0.20228,0.0,11,11,5.880204
52,8,3,0.899346,0.79801,0.101336,0.0,11,11,5.880204
53,1,4,0.67434,0.67434,0.0,0.0,11,11,5.90001
53,28,27,0.790544,0.691808,0.098736,0.0,11,11,5.90001
53,25,26,0.888547,0.70099,0.187557,0.0,11,11,5.90001
53,4,8,0.823382,0.717482,0.105901,0.0,11,11,5.90001
53,11,14,0.927731,0.723714,0.204017,0.0,11,11,5.90001
53,7,7,0.88589,0.681239,0.204651,0.0,11,11,5.90001
53,8,3,0.909575,0.813557,0.096018,0.0,11,11,5.90001
54,1,4,0.712368,0.712368,0.0,0.0,11,11,5.857443
54,28,27,0.764457,0.662308,0.102148,0.0,11,11,5.857443
54,25,26,0.872238,0.689179,0.183059,0.0,11,11,5.857443
54,4,8,0.792517,0.688222,0.104295,0.0,11,11,5.857443
54,11,14,0.929231,0.73577,0.193461,0.0,11,11,5.857443
54,7,7,0.904005,0.699328,0.204676,0.0,11,11,5.857443
54,8,3,0.882628,0.793399,0.089229,0.0,11,11,5.857443
55,1,4,0.690712,0.690712,0.0,0.0,11,11,5.799236
55,28,27,0.76987,0.663798,0.106073,0.0,11,11,5.799236
55,25,26,0.87474,0.687057,0.187684,0.0,11,11,5.799236
55,4,8,0.776991,0.673619,0.103372,0.0,11,11,5.799236
55,11,14,0.923329,0.73786,0.185469,0.0,11,11,5.799236
55,7,7,0.918861,0.716388,0.202472,0.0,11,11,5.799236
55,8,3,0.844733,0.763997,0.080737,0.0,11,11,5.799236
56,1,4,0.680358,0.680358,0.0,0.0,11,11,5.943902
56,28,27,0.767231,0.661327,0.105903,0.0,11,11,5.943902
56,25,26,0.867247,0.679409,0.187838,0.0,11,11,5.943902
56,4,8,0.811509,0.702843,0.108665,0.0,11,11,5.943902
56,11,14,0.945314,0.74243,0.202884,0.0,11,11,5.943902
56,7,7,0.906288,0.783243,0.123045,0.0,11,11,5.943902
56,8,3,0.965955,0.808665,0.15729,0.0,11,11,5.943902
57,5,21,0.579295,0.579295,0.0,0.0,11,11,5.802539
57,28,27,0.725052,0.660297,0.064754,0.0,11,11,5.802539
57,25,26,0.856133,0.666684,0.189449,0.0,11,11,5.802539
57,4,8,0.814075,0.70223,0.111845,0.0,11,11,5.802539
57,11,14,0.96818,0.759074,0.209106,0.0,11,11,5.802539
57,7,7,0.917092,0.794069,0.123023,0.0,11,11,5.802539
57,8,3,0.942712,0.795224,0.147488,0.0,11,11,5.802539
58,1,4,0.640415,0.640415,0.0,0.0,12,11,5.686913
58,28,27,0.755133,0.640512,0.114621,0.0,12,11,5.686913
58,25,26,0.798398,0.620818,0.177579,0.0,12,11,5.686913
58,4,8,0.769649,0.66175,0.107898,0.0,12,11,5.686913
58,11,14,0.925598,0.726013,0.199585,0.0,12,11,5.686913
58,7,7,0.858489,0.765379,0.09311,0.0,12,11,5.686913
58,8,3,0.93923,0.807296,0.131934,0.0,12,11,5.686913
59,1,4,0.626517,0.626517,0.0,0.0,12,11,5.638725
59,28,27,0.749517,0.637568,0.111949,0.0,12,11,5.638725
59,25,26,0.78782,0.609625,0.178195,0.0,12,11,5.638725
59,4,8,0.747633,0.64282,0.104812,0.0,12,11,5.638725
59,11,14,0.937806,0.738704,0.199103,0.0,12,11,5.638725
59,7,7,0.847802,0.751459,0.096343,0.0,12,11,5.638725
59,8,3,0.94163,0.814859,0.126771,0.0,12,11,5.638725
60,1,4,0.651867,0.651867,0.0,0.0,12,11,5.583754
60,28,27,0.777975,0.660332,0.117643,0.0,12,11,5.583754
60,25,26,0.794111,0.614439,0.179673,0.0,12,11,5.583754
60,4,8,0.731804,0.633337,0.098467,0.0,12,11,5.583754
60,11,14,0.827733,0.627432,0.200301,0.0,12,11,5.583754
60,7,7,0.842998,0.742528,0.10047,0.0,12,11,5.583754
60,8,3,0.957266,0.826636,0.13063,0.0,12,11,5.583754
61,1,4,0.633775,0.633775,0.0,0.0,12,11,5.660431
61,28,27,0.808469,0.6915,0.11697,0.0,12,11,5.660431
61,25,26,0.796832,0.616632,0.1802,0.0,12,11,5.660431
61,4,8,0.761374,0.665026,0.096348,0.0,12,11,5.660431
61,11,14,0.848022,0.647407,0.200615,0.0,12,11,5.660431
61,7,7,0.846887,0.749852,0.097035,0.0,12,11,5.660431
61,8,3,0.965072,0.8418,0.123271,0.0,12,11,5.660431
62,1,4,0.619914,0.619914,0.0,0.0,12,11,5.553622
62,28,27,0.834298,0.715112,0.119186,0.0,12,11,5.553622
62,25,26,0.801411,0.621891,0.179521,0.0,12,11,5.553622
